year,ROA (%)
1990,1.21
1991,3.10
1992,2.29
1993,6.20
1994,9.96
1995,5.75
1996,3.40
1997,3.05
1998,1.92
1999,5.64
2000,5.13
2001,3.00
2002,4.00
2003,5.72
2004,5.00
2005,2.00
2006,3.46
2007,2.68
2008,0.80
2009,4.50
2010,5.78
2011,3.06
