year,ROA (%)
1996,7.35
1997,7.99
1998,5.36
1999,4.99
2000,4.31
2001,5.76
2002,18.70
2003,15.33
2004,10.02
2005,13.69
2006,2.41
2007,2.62
2008,-2.32
2009,-4.45
2010,1.23
2011,-4.90
