year,ROA (%)
1990,18.26
1991,15.85
1992,22.24
1993,16.61
1994,11.64
1998,4.46
1999,4.37
2000,1.54
2001,-0.81
2002,0.97
2003,4.72
2004,4.51
2005,4.56
2006,4.68
2007,2.89
2008,0.75
2009,4.33
2010,7.26
2011,2.55
