year,ROA (%)
1998,18.27
1999,5.25
2000,7.74
2001,8.58
2002,7.32
2003,5.71
2004,6.12
2005,4.32
2006,2.96
2007,2.37
2008,1.93
2009,3.04
2010,5.10
2011,5.16
