year,ROA (%)
1990,-2.61
1991,3.29
1992,-6.98
1993,-4.59
1994,5.15
1995,-5.50
1996,1.03
1998,-15.00
1999,2.00
2000,-28.00
2001,-8.00
2002,-1.00
2003,-17.00
2004,-8.00
2005,-3.00
2006,-3.23
2007,-5.29
2008,-4.95
2009,-2.70
2010,85.48
2011,7.01
