year,ROA (%)
1996,11.38
1997,8.01
1998,6.44
1999,4.67
2000,3.72
2001,3.41
2004,-8.77
2005,3.41
2006,3.98
2007,4.69
2008,2.92
2009,10.60
2010,7.53
2011,2.84
