year,ROA (%)
1990,19.52
1991,16.91
1992,22.93
1993,12.62
1994,15.24
1995,12.20
1996,9.17
1998,14.51
1999,9.68
2000,9.44
2001,7.65
2002,12.00
2003,14.21
2004,9.48
2005,7.98
2006,5.73
2007,3.35
2008,-10.50
2009,1.88
2010,5.90
2011,6.08
