year,ROA (%)
1998,5.68
2000,-4.89
2001,-1.91
2002,-0.48
2003,4.99
2004,8.94
2005,10.60
2006,-0.61
2007,-5.13
2008,-5.89
2009,1.95
2010,-3.00
2011,-2.45
