year,ROA (%)
1990,10.61
1991,11.30
1992,10.09
1993,10.48
1994,10.90
1995,8.79
1996,7.93
1997,7.74
1998,5.38
1999,6.36
2000,3.61
2001,1.00
2002,1.72
2003,1.20
2004,-0.30
2005,3.62
2006,4.44
2007,4.99
2008,3.64
2009,3.74
2010,4.61
2011,4.97
