year,ROA (%)
1990,17.57
1991,28.39
1992,22.86
1993,9.92
1994,5.97
1995,-1.14
1996,-4.43
1997,2.63
1998,-3.33
1999,-2.43
2000,-21.66
2001,-11.33
2002,1.39
2003,0.87
2004,-0.27
2005,-3.90
2006,4.32
2007,1.03
2008,-2.49
2009,0.54
2010,-2.39
2011,-5.31
