year,ROA (%)
1996,7.27
1997,17.58
1998,12.06
1999,8.95
2000,2.80
2001,5.21
2002,2.53
2004,3.77
2005,11.39
2006,-1.20
2007,-11.47
2008,13.84
2009,-4.65
2010,-3.07
2011,-5.47
