year,ROA (%)
1991,23.16
1992,25.94
1993,26.70
1994,23.34
1995,21.85
1996,15.53
1997,15.88
1998,10.84
2001,4.56
2002,3.35
2003,7.07
2004,8.68
2005,5.12
2006,4.17
2007,6.42
2008,11.36
2009,18.88
2010,26.11
2011,24.68
