year,ROA (%)
1997,14.43
1998,9.41
1999,7.03
2000,7.82
2001,2.00
2002,10.00
2003,14.00
2004,14.00
2005,16.00
2006,16.81
2007,15.04
2008,8.55
2009,9.19
2010,9.58
2011,5.30
