year,ROA (%)
1999,14.70
2000,12.00
2001,-3.07
2002,-0.10
2003,4.82
2004,11.59
2005,5.51
2006,8.81
2007,5.93
2008,1.66
2009,-2.20
2010,5.46
2011,1.72
