year,ROA (%)
1996,0.18
1997,1.90
1998,8.29
1999,1.13
2000,-2.30
2001,1.72
2002,2.06
2003,1.79
2004,3.95
2005,5.46
2006,6.06
2007,5.91
2008,3.43
2009,2.02
2010,2.73
2011,4.62
