year,ROA (%)
1994,2.78
1995,3.11
1996,3.51
1997,2.85
1998,-2.76
1999,-0.11
2000,-0.15
2001,-11.07
2002,-10.26
2003,-13.11
2004,-0.40
2005,-30.86
2006,-27.40
2007,-7.06
2008,-1.33
2009,3.13
2010,0.95
2011,6.15
