year,ROA (%)
1995,16.91
1996,13.18
1998,7.75
1999,7.52
2000,4.44
2001,2.49
2003,5.12
2004,-2.12
2005,5.45
2006,-2.57
2007,-3.86
2008,-4.10
2009,8.43
2010,3.82
2011,-2.18
