year,ROA (%)
1990,5.34
1991,6.15
1992,5.89
1993,4.61
1994,5.12
1995,3.99
1996,3.52
1997,3.53
1998,2.92
1999,2.23
2000,1.50
2001,-3.94
2002,-22.03
2003,10.55
2004,-2.68
2005,-2.99
2006,3.91
2007,2.50
2008,1.11
2009,3.82
2010,4.58
2011,7.89
