year,ROA (%)
1994,10.76
1995,10.65
1996,8.53
1997,-2.17
1998,-29.75
1999,3.85
2000,7.13
2001,2.86
2002,5.04
2003,10.22
2004,11.19
2005,17.15
2006,20.18
2007,15.92
2008,9.18
2009,8.66
2010,10.20
2011,10.61
