year,ROA (%)
1993,15.33
1994,15.61
1995,11.09
1996,9.83
1997,9.15
1999,8.09
2000,7.10
2001,7.94
2002,6.90
2003,6.64
2004,7.24
2005,9.40
2006,10.52
2007,8.76
2008,8.82
2009,8.69
2010,5.76
2011,6.18
