year,ROA (%)
1990,6.41
1991,5.10
1992,3.17
1993,8.92
1994,14.47
1995,6.14
1996,6.04
1997,7.15
1998,11.71
1999,26.46
2000,6.35
2001,8.48
2002,7.91
2003,12.66
2004,8.62
2005,4.97
2006,3.77
2007,4.37
2008,0.61
2009,-3.89
2010,2.36
2011,0.29
