year,ROA (%)
1990,2.70
1991,0.60
1992,0.93
1993,2.70
1994,5.30
1995,4.60
1996,3.80
1997,4.00
1998,4.90
2001,4.10
2002,3.10
2004,3.40
2005,4.50
2006,6.81
2007,2.70
2008,2.41
2009,3.39
2010,3.22
2011,2.67
