year,ROA (%)
1992,20.13
1993,15.45
1994,9.85
1995,6.84
1996,5.29
1997,9.52
1998,6.59
1999,2.34
2000,-15.78
2001,-4.93
2002,-12.24
2003,1.81
2004,-15.18
2005,0.72
2006,1.38
2007,-18.78
2008,10.68
2009,-9.63
2010,-6.80
2011,-15.56
