year,ROA (%)
1996,11.21
1997,8.02
1998,7.42
2000,7.37
2001,3.00
2002,4.00
2003,5.00
2004,7.00
2005,5.00
2006,20.47
2007,9.55
2008,-0.06
2009,2.28
2010,2.92
2011,-2.43
