year,ROA (%)
1990,3.03
1991,6.72
1992,10.14
1993,6.82
1994,11.93
1995,5.67
1996,4.94
1997,5.56
1998,-1.98
1999,-6.55
2000,3.32
2001,-11.77
2002,-4.07
2003,-2.82
2004,-0.75
2005,-14.53
2006,-4.44
2007,-9.99
2008,-14.38
2009,14.13
2010,-1.26
2011,2.29
