year,ROA (%)
1996,4.36
1997,8.46
1998,6.50
1999,-1.96
2000,2.16
2001,5.03
2002,2.93
2003,2.95
2004,1.61
2005,-1.25
2006,-7.78
2007,-1.72
2008,-5.62
2009,-44.50
2010,-1.64
2011,-18.68
