year,ROA (%)
1993,3.66
1994,5.99
1995,2.61
1996,7.61
1997,8.65
1998,2.76
1999,4.66
2000,2.44
2001,3.04
2002,4.13
2003,3.12
2004,2.23
2005,1.27
2006,1.35
2007,2.21
2008,3.11
2009,2.39
2010,2.31
2011,1.79
