year,ROA (%)
1999,6.62
2000,10.56
2001,11.15
2002,19.82
2003,16.27
2004,8.82
2005,4.32
2006,6.89
2007,11.63
2008,8.08
2009,7.67
2010,8.54
2011,5.41
