year,ROA (%)
1999,11.68
2000,11.99
2001,7.06
2002,7.76
2003,8.49
2004,5.92
2005,6.12
2006,7.47
2007,33.56
2008,2.74
2009,5.04
2010,4.58
2011,1.72
