year,ROA (%)
1996,3.00
1997,8.00
1998,7.00
1999,13.00
2000,10.00
2001,9.00
2002,3.00
2003,3.00
2004,4.00
2005,12.00
2006,16.38
2007,17.84
2008,14.82
2009,9.15
2010,4.61
2011,6.64
