year,ROA (%)
1991,5.80
1992,5.14
1993,4.73
1994,4.68
1995,8.19
2001,-0.78
2002,1.25
2003,1.37
2004,-3.86
2005,1.72
2006,0.43
2007,5.71
2008,-2.25
2009,4.23
2010,4.72
2011,1.51
