year,ROA (%)
1990,20.69
1991,18.32
1992,11.10
1993,11.30
1994,8.92
1995,5.52
1996,-4.77
1999,16.53
2000,14.49
2001,10.22
2002,-7.40
2003,2.49
2004,5.23
2005,1.86
2006,6.51
2007,6.40
2008,5.02
2009,-0.68
2010,-1.93
2011,-22.85
