year,ROA (%)
1996,20.85
1997,43.46
1999,15.86
2000,26.36
2001,15.87
2002,1.69
2003,-4.56
2004,-18.14
2005,0.70
2006,-4.24
2007,-23.40
2008,-28.16
2009,-26.52
2010,-7.92
2011,-31.34
