year,ROA (%)
1993,0.86
1994,0.68
1995,0.57
1997,0.87
1998,0.48
1999,0.58
2000,0.22
2001,0.04
2002,-0.75
2003,0.70
2004,0.71
2005,-1.20
2006,0.09
2007,-1.37
2008,-0.34
2009,0.07
2010,0.40
2011,0.48
