year,ROA (%)
1999,3.32
2000,3.24
2001,3.38
2002,2.04
2003,1.83
2004,15.24
2005,11.28
2006,11.95
2007,13.74
2008,5.08
2009,3.54
2010,4.47
2011,5.24
