year,ROA (%)
1996,3.90
1997,11.18
1998,10.67
1999,11.03
2000,9.03
2001,5.14
2002,2.72
2003,2.05
2004,2.23
2005,5.20
2006,12.85
2007,14.11
2008,10.51
2009,13.22
2010,14.44
2011,11.56
