year,ROA (%)
1996,16.76
1997,15.02
1998,10.33
2000,6.98
2001,-1.01
2002,-20.61
2003,1.37
2004,9.60
2005,9.85
2006,10.31
2007,9.14
2008,2.49
2009,-0.88
2010,0.86
2011,-2.62
