year,ROA (%)
1997,3.98
1998,2.88
1999,3.94
2000,5.17
2001,
2002,4.21
2003,2.61
2004,4.01
2005,2.14
2006,-0.16
2007,-0.15
2008,-10.15
2009,-0.93
2010,9.05
2011,1.11
