year,ROA (%)
1996,6.37
1997,6.69
1998,5.89
2000,1.73
2001,2.35
2002,3.80
2003,6.21
2004,5.01
2005,5.03
2006,6.44
2007,2.54
2008,-2.88
2009,2.52
2010,4.16
2011,3.68
