year,ROA (%)
1996,6.86
1997,8.68
1998,7.95
1999,6.38
2000,6.59
2001,1.00
2002,-0.77
2003,3.00
2004,3.00
2005,5.00
2006,9.03
2007,8.51
2008,1.62
2009,1.10
2010,4.94
2011,5.73
