date,close,equity
2000-01-04 00:00:00+08:00,6.0400166511535645,1431.4839463233948
2000-01-05 00:00:00+08:00,6.197125434875488,1468.7187280654907
2000-01-06 00:00:00+08:00,5.935276508331299,1406.6605324745178
2000-01-07 00:00:00+08:00,5.917818546295166,1402.5229954719543
2000-01-10 00:00:00+08:00,6.10984468460083,1448.0331902503967
2000-01-11 00:00:00+08:00,5.935276508331299,1406.6605324745178
2000-01-12 00:00:00+08:00,5.778165340423584,1369.4251856803894
2000-01-13 00:00:00+08:00,5.952733039855957,1410.7977304458618
2000-01-14 00:00:00+08:00,5.830534934997559,1381.8367795944214
2000-01-17 00:00:00+08:00,6.0400166511535645,1431.4839463233948
2000-01-18 00:00:00+08:00,5.882905006408691,1394.2484865188599
2000-01-19 00:00:00+08:00,5.900362014770508,1398.3857975006104
2000-01-20 00:00:00+08:00,6.301866054534912,1493.5422549247742
2000-01-21 00:00:00+08:00,6.598628997802734,1563.875072479248
2000-01-24 00:00:00+08:00,6.930306434631348,1642.4826250076294
2000-01-25 00:00:00+08:00,6.79065465927124,1609.385154247284
2000-01-26 00:00:00+08:00,7.087418079376221,1679.7180848121643
2000-01-27 00:00:00+08:00,6.895394802093506,1634.208568096161
2000-01-28 00:00:00+08:00,6.633543014526367,1572.149694442749
2000-01-31 00:00:00+08:00,6.685914039611816,1584.5616273880005
2000-02-01 00:00:00+08:00,7.1397857666015625,1692.1292266845703
2000-02-02 00:00:00+08:00,7.1397857666015625,1692.1292266845703
2000-02-03 00:00:00+08:00,7.1397857666015625,1692.1292266845703
2000-02-04 00:00:00+08:00,7.1397857666015625,1692.1292266845703
2000-02-07 00:00:00+08:00,7.1397857666015625,1692.1292266845703
2000-02-08 00:00:00+08:00,7.1397857666015625,1692.1292266845703
2000-02-09 00:00:00+08:00,7.628574371337891,1807.97212600708
2000-02-10 00:00:00+08:00,7.646032333374023,1812.1096630096436
2000-02-11 00:00:00+08:00,8.169731140136719,1936.2262802124023
2000-02-14 00:00:00+08:00,7.942795276641846,1882.4424805641174
2000-02-15 00:00:00+08:00,8.222102165222168,1948.6382131576538
2000-02-16 00:00:00+08:00,8.728347778320312,2068.618423461914
2000-02-17 00:00:00+08:00,9.33933162689209,2213.4215955734253
2000-02-18 00:00:00+08:00,8.902915000915527,2109.99085521698
2000-02-21 00:00:00+08:00,8.815629959106445,2089.3043003082275
2000-02-22 00:00:00+08:00,8.2046480178833,1944.5015802383423
2000-02-23 00:00:00+08:00,8.012622833251953,1898.991611480713
2000-02-24 00:00:00+08:00,8.117362976074219,1923.8150253295898
2000-02-25 00:00:00+08:00,7.558747291564941,1791.423108100891
2000-02-28 00:00:00+08:00,7.558747291564941,1791.423108100891
2000-02-29 00:00:00+08:00,7.523833751678467,1783.1485991477966
2000-03-01 00:00:00+08:00,7.541293621063232,1787.286588191986
2000-03-02 00:00:00+08:00,7.523833751678467,1783.1485991477966
2000-03-03 00:00:00+08:00,7.523833751678467,1783.1485991477966
2000-03-06 00:00:00+08:00,6.738284587860107,1596.9734473228455
2000-03-07 00:00:00+08:00,6.965219020843506,1650.756907939911
2000-03-08 00:00:00+08:00,6.755741119384766,1601.1106452941895
2000-03-09 00:00:00+08:00,7.035046100616455,1667.3059258460999
2000-03-10 00:00:00+08:00,6.633543014526367,1572.149694442749
2000-03-13 00:00:00+08:00,6.17966890335083,1464.5815300941467
2000-03-14 00:00:00+08:00,6.371693134307861,1510.0912728309631
2000-03-15 00:00:00+08:00,5.935276508331299,1406.6605324745178
2000-03-16 00:00:00+08:00,5.67342472076416,1344.601658821106
2000-03-17 00:00:00+08:00,5.813080310821533,1377.7000336647034
2000-03-20 00:00:00+08:00,5.63851261138916,1336.327488899231
2000-03-21 00:00:00+08:00,5.987646579742432,1419.0722393989563
2000-03-22 00:00:00+08:00,5.882905006408691,1394.2484865188599
2000-03-23 00:00:00+08:00,6.2844109535217285,1489.4053959846497
2000-03-24 00:00:00+08:00,6.493890285491943,1539.0519976615906
2000-03-27 00:00:00+08:00,6.563718795776367,1555.601354598999
2000-03-28 00:00:00+08:00,6.424062252044678,1522.5027537345886
2000-03-29 00:00:00+08:00,6.17966890335083,1464.5815300941467
2000-03-30 00:00:00+08:00,6.127300262451172,1452.1701622009277
2000-03-31 00:00:00+08:00,5.987646579742432,1419.0722393989563
2000-04-03 00:00:00+08:00,5.987646579742432,1419.0722393989563
2000-04-04 00:00:00+08:00,5.987646579742432,1419.0722393989563
2000-04-05 00:00:00+08:00,6.0923848152160645,1443.8952012062073
2000-04-06 00:00:00+08:00,5.935276508331299,1406.6605324745178
2000-04-07 00:00:00+08:00,5.882905006408691,1394.2484865188599
2000-04-10 00:00:00+08:00,6.127300262451172,1452.1701622009277
2000-04-11 00:00:00+08:00,5.987646579742432,1419.0722393989563
2000-04-12 00:00:00+08:00,5.900362014770508,1398.3857975006104
2000-04-13 00:00:00+08:00,5.778165340423584,1369.4251856803894
2000-04-14 00:00:00+08:00,5.551228046417236,1315.641047000885
2000-04-17 00:00:00+08:00,4.975156784057617,1179.1121578216553
2000-04-18 00:00:00+08:00,5.132267951965332,1216.3475046157837
2000-04-19 00:00:00+08:00,5.202095985412598,1232.8967485427856
2000-04-20 00:00:00+08:00,5.062442302703857,1199.7988257408142
