year,stock,price,count,return,action
2008,2391,16.82,353.0,0,buy
2008,1313,9.18,648.0,0,buy
2008,2208,15.95,373.0,0,buy
2008,3452,68.29,87.0,0,buy
2008,3532,61.09,97.0,0,buy
2008,2401,13.15,452.0,0,buy
2008,2327,4.08,1458.0,0,buy
2008,2332,19.01,313.0,0,buy
2008,3481,23.43,254.0,0,buy
2008,3035,24.27,245.0,0,buy
2008,2308,57.26,103.0,0,buy
2008,2103,21.36,278.0,0,buy
2008,2448,28.96,205.0,0,buy
2008,2350,7.7,773.0,0,buy
2008,1304,8.55,696.0,0,buy
2008,5371,15.09,394.0,0,buy
2008,2015,29.31,203.0,0,buy
2008,1326,35.91,165.0,0,buy
2008,1101,24.4,243.0,0,buy
2008,5347,7.03,846.0,0,buy
2008,2362,23.69,251.0,0,buy
2008,3044,29.99,198.0,0,buy
2008,5346,3.91,1522.0,0,buy
2008,3034,27.75,214.0,0,buy
2008,2354,67.14,88.0,0,buy
2008,2349,4.26,1397.0,0,buy
2008,9921,56.39,105.0,0,buy
2008,2371,6.09,977.0,0,buy
2008,2458,22.2,268.0,0,buy
2008,2328,22.0,270.0,0,buy
2008,9933,20.01,297.0,0,buy
2008,1201,21.64,275.0,0,buy
2008,2903,17.07,348.0,0,buy
2008,2382,30.61,194.0,0,buy
2008,2454,201.29,29.0,0,buy
2008,2610,10.92,545.0,0,buy
2008,8008,12.07,493.0,0,buy
2008,2498,266.0,22.0,0,buy
2008,2393,39.83,149.0,0,buy
2008,1723,44.15,134.0,0,buy
2008,8131,20.39,291.0,0,buy
2008,2408,16.96,350.0,0,buy
2008,3037,13.0,457.0,0,buy
2008,2353,39.45,150.0,0,buy
2008,5483,50.3,118.0,0,buy
2008,5387,2.43,2449.0,0,buy
2008,6286,112.7,52.0,0,buy
2008,2615,14.15,420.0,0,buy
2008,8081,78.89,75.0,0,buy
2008,1907,6.65,895.0,0,buy
2008,2617,35.48,167.0,0,buy
2008,3443,107.45,55.0,0,buy
2008,6505,61.76,96.0,0,buy
2008,2331,5.65,1053.0,0,buy
2008,1605,6.36,935.0,0,buy
2008,2347,26.69,223.0,0,buy
2008,2501,6.95,856.0,0,buy
2008,2618,12.46,477.0,0,buy
