year,stock,price,count,return,action
1999,1409,8.31,68.0,0.0,buy
1999,2002,7.01,81.0,0.0,buy
1999,2370,36.54,15.0,0.0,buy
1999,2396,39.03,14.0,0.0,buy
1999,3035,43.75,13.0,0.0,buy
1999,1434,8.85,64.0,0.0,buy
1999,2413,49.11,11.0,0.0,buy
1999,2913,56.06,10.0,0.0,buy
1999,2363,103.4,5.0,0.0,buy
1999,1311,22.58,25.0,0.0,buy
1999,1304,12.72,45.0,0.0,buy
1999,2010,5.09,112.0,0.0,buy
1999,1507,11.17,51.0,0.0,buy
1999,1903,49.52,11.0,0.0,buy
1999,2355,15.43,37.0,0.0,buy
1999,1326,13.25,43.0,0.0,buy
1999,5307,16.98,33.0,0.0,buy
1999,9907,6.38,89.0,0.0,buy
1999,9908,6.76,84.0,0.0,buy
1999,2609,7.25,78.0,0.0,buy
1999,9801,47.57,12.0,0.0,buy
1999,9910,11.33,50.0,0.0,buy
1999,2606,3.57,160.0,0.0,buy
1999,1704,7.38,77.0,0.0,buy
1999,2315,21.23,26.0,0.0,buy
1999,1227,9.58,59.0,0.0,buy
1999,2328,20.98,27.0,0.0,buy
1999,1229,7.69,74.0,0.0,buy
1999,1710,8.46,67.0,0.0,buy
1999,1504,14.95,38.0,0.0,buy
1999,1905,13.5,42.0,0.0,buy
1999,2526,8.19,69.0,0.0,buy
1999,2473,42.13,13.0,0.0,buy
1999,2207,10.56,54.0,0.0,buy
1999,1503,18.31,31.0,0.0,buy
1999,2603,12.88,44.0,0.0,buy
1999,2379,36.36,15.0,0.0,buy
1999,2501,7.8,73.0,0.0,buy
1999,2301,11.27,50.0,0.0,buy
1999,5371,12.31,46.0,0.0,buy
1999,2706,48.75,11.0,0.0,buy
1999,2102,17.42,32.0,0.0,buy
1999,5351,40.96,13.0,0.0,buy
1999,2101,23.98,23.0,0.0,buy
1999,5346,26.01,22.0,0.0,buy
1999,2331,28.23,20.0,0.0,buy
1999,5701,26.24,21.0,0.0,buy
1999,2103,5.42,105.0,0.0,buy
1999,2354,28.41,20.0,0.0,buy
1999,2366,26.39,21.0,0.0,buy
1999,2329,137.72,4.0,0.0,buy
1999,2390,45.02,12.0,0.0,buy
1999,2416,33.02,17.0,0.0,buy
1999,3037,17.45,32.0,0.0,buy
1999,2332,22.93,24.0,0.0,buy
1999,2618,10.72,53.0,0.0,buy
1999,2322,37.83,15.0,0.0,buy
1999,2401,46.69,12.0,0.0,buy
1999,2520,8.4,68.0,0.0,buy
1999,2610,16.66,34.0,0.0,buy
1999,1207,26.58,21.0,0.0,buy
1999,2534,12.62,45.0,0.0,buy
1999,5605,18.77,30.0,0.0,buy
1999,1716,15.11,37.0,0.0,buy
1999,1101,17.78,32.0,0.0,buy
1999,2376,41.4,13.0,0.0,buy
1999,2489,11.44,50.0,0.0,buy
2000,2347,11.81,46.0,0.0,buy
2000,2707,52.69,10.0,0.0,buy
2000,2314,29.26,18.0,0.0,buy
2000,1409,2.88,68.0,23.9328,sell
2000,1314,3.77,146.0,0.0,buy
2000,2331,10.02,20.0,282.8646,sell
2000,2418,5.61,98.0,0.0,buy
2000,1313,3.3,167.0,0.0,buy
2000,2301,8.71,50.0,98.16170000000001,sell
2000,2609,7.25,78.0,52.5625,sell
2000,2373,24.99,22.0,0.0,buy
2000,1710,3.47,158.0,0.0,buy
2000,2401,56.34,9.0,0.0,buy
2000,2105,6.47,85.0,0.0,buy
2000,1101,9.14,60.0,0.0,buy
2000,5387,19.45,28.0,0.0,buy
2000,2317,29.94,18.0,0.0,buy
2000,2390,31.39,17.0,0.0,buy
2000,2360,8.64,63.0,0.0,buy
2000,2354,7.57,20.0,215.0637,sell
2000,1802,13.57,40.0,0.0,buy
2000,2534,4.33,127.0,0.0,buy
2000,2023,2.4,229.0,0.0,buy
2000,9945,5.36,102.0,0.0,buy
2000,1229,4.57,120.0,0.0,buy
2000,2315,8.65,26.0,183.6395,sell
2000,1722,9.27,59.0,0.0,buy
2000,1704,5.61,98.0,0.0,buy
2000,2501,5.8,95.0,0.0,buy
