year,stock,price,count,return,action
1998,2353,13.87,37.0,0.0,buy
1998,2903,9.82,53.0,0.0,buy
1998,1451,21.68,24.0,0.0,buy
1998,1303,13.02,40.0,0.0,buy
1998,1216,11.57,45.0,0.0,buy
1998,2345,16.97,30.0,0.0,buy
1998,1605,8.4,62.0,0.0,buy
1998,1604,27.65,18.0,0.0,buy
1998,2707,39.32,13.0,0.0,buy
1998,2331,15.67,33.0,0.0,buy
1998,2363,40.61,12.0,0.0,buy
1998,1301,14.72,35.0,0.0,buy
1998,2396,14.97,34.0,0.0,buy
1998,2912,29.58,17.0,0.0,buy
1998,2359,23.54,22.0,0.0,buy
1998,2608,20.4,25.0,0.0,buy
1998,2339,20.89,25.0,0.0,buy
1998,1905,8.84,59.0,0.0,buy
1998,1520,11.86,44.0,0.0,buy
1998,1711,16.72,31.0,0.0,buy
1998,5346,8.21,63.0,0.0,buy
1998,2305,45.15,11.0,0.0,buy
1998,2306,22.47,23.0,0.0,buy
1998,2606,4.02,129.0,0.0,buy
1998,1726,32.54,16.0,0.0,buy
1998,2905,16.04,32.0,0.0,buy
1998,3037,10.81,48.0,0.0,buy
1998,2343,21.98,23.0,0.0,buy
1998,2386,21.82,23.0,0.0,buy
1998,2321,22.22,23.0,0.0,buy
1998,2323,18.14,28.0,0.0,buy
1998,2324,16.84,31.0,0.0,buy
1998,2336,15.9,32.0,0.0,buy
1998,5347,22.29,23.0,0.0,buy
1998,2312,11.84,44.0,0.0,buy
1998,1308,14.72,35.0,0.0,buy
1998,2102,26.88,19.0,0.0,buy
1998,1515,31.45,16.0,0.0,buy
1998,1806,39.59,13.0,0.0,buy
1998,2515,9.08,57.0,0.0,buy
1998,1304,10.25,50.0,0.0,buy
1998,2379,17.07,30.0,0.0,buy
1998,2376,32.08,16.0,0.0,buy
1998,2340,41.79,12.0,0.0,buy
1998,5343,20.28,25.0,0.0,buy
1998,2204,28.19,18.0,0.0,buy
1998,1207,27.83,18.0,0.0,buy
1998,2357,231.8,2.0,0.0,buy
1998,2350,24.92,20.0,0.0,buy
1998,2349,24.5,21.0,0.0,buy
1998,2311,15.76,33.0,0.0,buy
1998,2347,20.73,25.0,0.0,buy
1998,1449,53.18,9.0,0.0,buy
1998,2322,33.38,15.0,0.0,buy
1998,2411,23.76,21.0,0.0,buy
1998,1907,6.13,85.0,0.0,buy
1998,1305,14.62,35.0,0.0,buy
1998,2373,36.71,14.0,0.0,buy
1998,2002,5.02,104.0,0.0,buy
1998,1714,14.44,36.0,0.0,buy
1998,2377,16.12,32.0,0.0,buy
1998,2518,10.53,49.0,0.0,buy
1998,2537,374.13,1.0,0.0,buy
1998,2360,18.3,28.0,0.0,buy
1998,2317,17.08,30.0,0.0,buy
1998,2348,138.18,3.0,0.0,buy
1998,2401,25.91,20.0,0.0,buy
1998,1310,17.56,29.0,0.0,buy
1998,2341,100.68,5.0,0.0,buy
1998,2355,15.84,32.0,0.0,buy
1998,1311,17.69,29.0,0.0,buy
1998,2380,20.67,25.0,0.0,buy
1998,1319,15.52,33.0,0.0,buy
