year,stock,price,count,return,action
2000,2371,11.8,53.0,0.0,buy
2000,2321,15.68,40.0,0.0,buy
2000,2314,29.26,21.0,0.0,buy
2000,1314,3.77,167.0,0.0,buy
2000,2331,10.02,63.0,0.0,buy
2000,2418,5.61,112.0,0.0,buy
2000,2301,8.71,72.0,0.0,buy
2000,2412,32.85,19.0,0.0,buy
2000,3026,20.83,30.0,0.0,buy
2000,1710,3.47,182.0,0.0,buy
2000,2308,32.72,19.0,0.0,buy
2000,2615,7.75,81.0,0.0,buy
2000,2401,56.34,11.0,0.0,buy
2000,2105,6.47,97.0,0.0,buy
2000,2336,8.66,72.0,0.0,buy
2000,2485,14.31,44.0,0.0,buy
2000,5387,19.45,32.0,0.0,buy
2000,2390,31.39,20.0,0.0,buy
2000,2354,7.57,83.0,0.0,buy
2000,2312,6.62,95.0,0.0,buy
2000,5305,7.26,87.0,0.0,buy
2000,1802,13.57,46.0,0.0,buy
2000,2534,4.33,145.0,0.0,buy
2000,1229,4.57,138.0,0.0,buy
2000,2377,10.29,61.0,0.0,buy
2000,2311,9.49,66.0,0.0,buy
2000,2356,8.79,71.0,0.0,buy
2000,2501,5.8,108.0,0.0,buy
2000,2352,20.29,31.0,0.0,buy
2000,1504,11.28,56.0,0.0,buy
2000,2303,27.33,23.0,0.0,buy
2000,1714,7.84,80.0,0.0,buy
2000,1907,4.95,127.0,0.0,buy
2000,2010,3.56,177.0,0.0,buy
2000,2392,19.96,31.0,0.0,buy
2000,2365,6.26,100.0,0.0,buy
2000,2436,18.27,34.0,0.0,buy
2000,5349,17.63,35.0,0.0,buy
2000,2618,11.18,56.0,0.0,buy
2000,2706,38.9,16.0,0.0,buy
2000,2337,35.67,17.0,0.0,buy
2000,2457,9.87,64.0,0.0,buy
2000,1216,11.34,55.0,0.0,buy
2000,5522,23.14,27.0,0.0,buy
2000,1301,17.7,35.0,0.0,buy
2000,2106,4.9,129.0,0.0,buy
2000,1513,4.82,131.0,0.0,buy
2000,5346,8.01,78.0,0.0,buy
2000,3040,25.43,24.0,0.0,buy
2000,1434,8.11,77.0,0.0,buy
2000,2606,2.6,243.0,0.0,buy
2000,1520,11.23,56.0,0.0,buy
2000,1312,9.73,64.0,0.0,buy
2000,2473,25.76,24.0,0.0,buy
2000,3035,37.11,17.0,0.0,buy
2000,5351,17.89,35.0,0.0,buy
2000,2409,9.7,65.0,0.0,buy
2000,2355,6.58,96.0,0.0,buy
2000,9933,6.21,101.0,0.0,buy
2000,2492,16.14,39.0,0.0,buy
2000,2353,14.48,43.0,0.0,buy
2000,2489,5.67,111.0,0.0,buy
2000,1717,7.29,86.0,0.0,buy
2000,2402,21.83,28.0,0.0,buy
2000,9921,18.46,34.0,0.0,buy
2000,1210,4.32,146.0,0.0,buy
2000,2610,18.27,34.0,0.0,buy
2000,2908,7.2,87.0,0.0,buy
2000,2388,180.97,3.0,0.0,buy
2000,1605,9.35,67.0,0.0,buy
2000,9925,9.36,67.0,0.0,buy
2000,9904,7.09,89.0,0.0,buy
2000,1402,11.58,54.0,0.0,buy
2000,2332,11.62,54.0,0.0,buy
2000,2359,14.95,42.0,0.0,buy
2000,2006,5.24,120.0,0.0,buy
