year,stock,price,count,return,action
2002,2379,74.35,10.0,0.0,buy
2002,3005,15.56,51.0,0.0,buy
2002,2386,95.89,8.0,0.0,buy
2002,2311,10.38,77.0,0.0,buy
2002,2416,18.99,42.0,0.0,buy
2002,2396,13.9,58.0,0.0,buy
2002,3034,22.87,35.0,0.0,buy
2002,1434,8.39,96.0,0.0,buy
2002,2409,11.98,67.0,0.0,buy
2002,2473,30.14,26.0,0.0,buy
2002,2345,26.95,29.0,0.0,buy
2002,3012,10.79,74.0,0.0,buy
2002,1903,24.1,33.0,0.0,buy
2002,1310,22.05,36.0,0.0,buy
2002,2489,15.44,52.0,0.0,buy
2002,2475,9.33,86.0,0.0,buy
2002,2618,20.98,38.0,0.0,buy
2002,1440,5.12,157.0,0.0,buy
2002,1409,5.2,155.0,0.0,buy
2002,1311,16.83,47.0,0.0,buy
2002,3024,20.42,39.0,0.0,buy
2002,5434,33.36,24.0,0.0,buy
2002,5903,19.98,40.0,0.0,buy
2002,2308,19.57,41.0,0.0,buy
2002,1522,33.01,24.0,0.0,buy
2002,5347,9.03,89.0,0.0,buy
2002,3045,19.38,41.0,0.0,buy
2002,3007,25.63,31.0,0.0,buy
2002,1314,4.14,195.0,0.0,buy
2002,2451,26.88,30.0,0.0,buy
2002,2349,14.08,57.0,0.0,buy
2002,2385,12.81,63.0,0.0,buy
2002,1904,6.5,124.0,0.0,buy
2002,1604,14.87,54.0,0.0,buy
2002,1605,6.72,120.0,0.0,buy
2002,2402,19.49,41.0,0.0,buy
2002,2915,14.38,56.0,0.0,buy
2002,2207,18.57,43.0,0.0,buy
2002,2401,49.56,16.0,0.0,buy
2002,2411,17.91,45.0,0.0,buy
2002,9907,6.66,121.0,0.0,buy
2002,1504,7.32,110.0,0.0,buy
2002,2501,6.34,127.0,0.0,buy
2002,9915,24.99,32.0,0.0,buy
2002,2327,8.3,97.0,0.0,buy
2002,1319,20.33,39.0,0.0,buy
2002,1527,24.48,32.0,0.0,buy
2002,2029,22.92,35.0,0.0,buy
2002,1723,15.93,50.0,0.0,buy
2002,2329,18.77,43.0,0.0,buy
2002,1402,6.58,122.0,0.0,buy
2002,9937,16.4,49.0,0.0,buy
2002,2610,15.0,53.0,0.0,buy
2002,1301,21.39,37.0,0.0,buy
2002,2328,12.86,62.0,0.0,buy
2002,2606,4.55,177.0,0.0,buy
2002,2343,12.52,64.0,0.0,buy
2002,3035,27.96,28.0,0.0,buy
2002,1726,28.54,28.0,0.0,buy
2002,3019,76.2,10.0,0.0,buy
2002,9933,10.66,75.0,0.0,buy
2002,2403,14.79,54.0,0.0,buy
2002,3008,106.23,7.0,0.0,buy
2002,3026,20.47,39.0,0.0,buy
2002,2324,16.92,47.0,0.0,buy
2002,2015,12.27,65.0,0.0,buy
2002,1312,12.51,64.0,0.0,buy
2002,3049,13.92,58.0,0.0,buy
2002,2458,15.87,50.0,0.0,buy
2002,6116,10.35,78.0,0.0,buy
2002,3051,43.35,18.0,0.0,buy
2002,2323,13.11,61.0,0.0,buy
2002,2430,19.96,40.0,0.0,buy
2002,2332,15.69,51.0,0.0,buy
2002,9934,19.92,40.0,0.0,buy
2002,1101,6.56,123.0,0.0,buy
2003,3012,15.27,74.0,164.7633,sell
2003,1409,7.56,155.0,39.312,sell
2003,6176,26.48,28.0,0.0,buy
2003,2356,9.21,82.0,0.0,buy
2003,2903,8.45,90.0,0.0,buy
2003,2345,23.19,29.0,624.9705,sell
2003,9933,16.57,75.0,176.6362,sell
2003,2324,25.81,29.0,0.0,buy
2003,2384,17.81,42.0,0.0,buy
2003,3024,19.4,39.0,0.0,buy
2003,2409,25.11,67.0,300.8178,sell
2003,9910,15.96,47.0,0.0,buy
2003,1101,10.8,123.0,70.848,sell
2003,2915,13.44,56.0,0.0,buy
2003,1303,26.45,28.0,0.0,buy
2003,3009,21.22,36.0,0.0,buy
2003,2207,26.89,43.0,499.3473,sell
