year,stock,price,count,return,action
2005,2446,63.93,22.0,0.0,buy
2005,3010,41.21,34.0,0.0,buy
2005,2312,11.29,127.0,0.0,buy
2005,2504,7.27,197.0,0.0,buy
2005,2105,14.37,100.0,0.0,buy
2005,5305,25.54,56.0,0.0,buy
2005,2908,17.89,80.0,0.0,buy
2005,3035,39.12,36.0,0.0,buy
2005,5522,16.53,87.0,0.0,buy
2005,2363,38.37,37.0,0.0,buy
2005,2391,45.85,31.0,0.0,buy
2005,3059,33.23,43.0,0.0,buy
2005,1503,22.67,63.0,0.0,buy
2005,2474,109.89,13.0,0.0,buy
2005,2317,85.14,16.0,0.0,buy
2005,2615,13.98,102.0,0.0,buy
2005,1409,6.22,231.0,0.0,buy
2005,2542,10.88,132.0,0.0,buy
2005,2707,142.06,10.0,0.0,buy
2005,2382,30.88,46.0,0.0,buy
2005,2402,24.45,58.0,0.0,buy
2005,2388,48.5,29.0,0.0,buy
2005,1303,30.94,46.0,0.0,buy
2005,5483,35.21,40.0,0.0,buy
2005,2353,58.2,24.0,0.0,buy
2005,2328,38.88,37.0,0.0,buy
2005,2441,23.99,59.0,0.0,buy
2005,3380,23.23,61.0,0.0,buy
2005,6202,33.07,43.0,0.0,buy
2005,2534,14.61,98.0,0.0,buy
2005,2614,6.9,208.0,0.0,buy
2005,1704,14.6,98.0,0.0,buy
2005,9915,30.04,47.0,0.0,buy
2005,2023,8.47,169.0,0.0,buy
2005,2327,12.91,111.0,0.0,buy
2005,1301,33.0,43.0,0.0,buy
2005,6188,26.91,53.0,0.0,buy
2005,4906,30.51,47.0,0.0,buy
2005,2451,46.88,30.0,0.0,buy
2005,3376,65.35,22.0,0.0,buy
2005,2308,44.9,32.0,0.0,buy
2005,2301,40.25,35.0,0.0,buy
2005,3008,404.62,3.0,0.0,buy
2005,2605,16.05,89.0,0.0,buy
2005,2303,18.34,78.0,0.0,buy
2005,6121,38.48,37.0,0.0,buy
2005,1229,8.91,161.0,0.0,buy
2005,3367,81.56,17.0,0.0,buy
2005,2344,10.01,143.0,0.0,buy
2005,2325,29.22,49.0,0.0,buy
2005,1313,8.5,169.0,0.0,buy
2005,9904,13.42,107.0,0.0,buy
2005,2227,105.68,13.0,0.0,buy
2005,2342,14.5,99.0,0.0,buy
2005,3041,34.87,41.0,0.0,buy
2005,2439,59.97,23.0,0.0,buy
2005,1434,11.78,122.0,0.0,buy
2006,6182,57.42,23.0,0.0,buy
2006,6188,38.17,34.0,0.0,buy
2006,2393,72.6,18.0,0.0,buy
2006,1704,23.41,56.0,0.0,buy
2006,8008,25.33,52.0,0.0,buy
2006,2606,31.76,41.0,0.0,buy
2006,2501,20.96,63.0,0.0,buy
2006,2441,28.6,46.0,0.0,buy
2006,2325,37.46,49.0,1094.5812,sell
2006,1313,13.25,100.0,0.0,buy
2006,8078,74.71,17.0,0.0,buy
2006,1434,18.97,122.0,223.46659999999997,sell
2006,2498,272.26,4.0,0.0,buy
2006,4906,49.04,47.0,1496.2104000000002,sell
2006,2492,25.27,52.0,0.0,buy
2006,9933,22.04,60.0,0.0,buy
2006,3041,49.47,41.0,1725.0188999999998,sell
2006,2206,20.43,65.0,0.0,buy
2006,2377,19.63,67.0,0.0,buy
2006,3034,103.13,12.0,0.0,buy
2006,3367,55.67,17.0,4540.4452,sell
2006,2614,9.65,208.0,66.58500000000001,sell
2006,6605,76.16,17.0,0.0,buy
2006,2023,12.04,169.0,101.9788,sell
2006,2328,84.9,15.0,0.0,buy
2006,8072,103.59,12.0,0.0,buy
2006,5483,59.38,22.0,0.0,buy
2006,1301,39.74,33.0,0.0,buy
2006,2301,42.66,31.0,0.0,buy
2006,2227,85.34,15.0,0.0,buy
2006,2368,19.51,68.0,0.0,buy
2006,2454,254.2,5.0,0.0,buy
2006,2388,95.0,29.0,4607.5,sell
2006,9910,20.74,64.0,0.0,buy
2006,2915,21.05,63.0,0.0,buy
2006,2382,42.97,31.0,0.0,buy
2006,2104,34.26,39.0,0.0,buy
2006,2707,226.36,10.0,32156.701600000008,sell
2006,9921,36.24,37.0,0.0,buy
2006,2327,14.02,96.0,0.0,buy
2006,1303,41.58,32.0,0.0,buy
2006,2371,14.6,92.0,0.0,buy
2006,2451,68.13,30.0,3193.9344,sell
2006,3019,117.63,11.0,0.0,buy
2006,2610,20.95,64.0,0.0,buy
2006,2353,52.99,24.0,3084.0180000000005,sell
2006,2542,20.63,132.0,224.4544,sell
2006,2002,24.17,56.0,0.0,buy
2006,6116,6.4,212.0,0.0,buy
2006,3481,47.59,28.0,0.0,buy
2006,3231,31.1,43.0,0.0,buy
2006,2605,27.15,89.0,435.7575,sell
2006,3474,33.65,40.0,0.0,buy
2006,1503,31.34,63.0,710.4778,sell
2006,3059,37.11,43.0,1233.1653,sell
2006,2323,11.45,119.0,0.0,buy
2006,2474,186.62,7.0,0.0,buy
2006,2475,6.59,207.0,0.0,buy
2006,3376,124.3,22.0,8123.004999999999,sell
2006,2363,36.12,37.0,0.0,buy
2006,9945,24.63,55.0,0.0,buy
2006,2308,77.29,32.0,3470.3210000000004,sell
2006,3008,525.68,3.0,212700.64159999997,sell
2006,3260,123.65,11.0,0.0,buy
2006,2352,26.64,51.0,0.0,buy
2006,2204,27.65,49.0,0.0,buy
2006,3035,61.91,36.0,2421.9192,sell
2006,2342,58.74,23.0,0.0,buy
2006,2379,86.16,16.0,0.0,buy
2006,2391,35.53,38.0,0.0,buy
2006,2448,86.95,15.0,0.0,buy
2006,9904,25.79,107.0,346.10179999999997,sell
2006,5522,44.12,87.0,729.3036,sell
2006,2312,11.18,127.0,126.22219999999999,sell
2006,2439,61.72,23.0,3701.3484,sell
2006,2015,31.2,44.0,0.0,buy
2006,2618,22.51,61.0,0.0,buy
2006,2332,36.34,38.0,0.0,buy
2006,3010,48.23,28.0,0.0,buy
2006,2014,16.86,82.0,0.0,buy
2006,2303,20.67,67.0,0.0,buy
