date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE
2011-12-12,1258,1140000,39643300,35.25,35.25,32.5,35.0,0.0,456,2011,5.94,2.72,0.0,0.0,0.0,0,0
2011-12-13,1258,109000,3671950,34.0,34.1,33.25,33.25,-1.75,73,2011,5.65,2.58,0.0,0.0,0.0,0,0
2011-12-14,1258,215000,6626950,33.0,33.0,29.5,30.9,-2.35,127,2011,5.25,2.4,0.0,0.0,0.0,0,0
2011-12-15,1258,105000,3095500,29.0,30.1,29.0,30.1,-0.8,78,2011,5.11,2.34,0.0,0.0,0.0,0,0
2011-12-16,1258,130000,3955750,30.1,31.5,29.5,30.1,0.0,61,2011,5.11,2.34,0.0,0.0,0.0,0,0
2011-12-19,1258,116000,3297700,29.1,29.4,28.0,28.0,-2.1,70,2011,4.75,2.18,0.0,0.0,0.0,0,0
2011-12-20,1258,274000,7199900,27.05,27.2,26.05,26.5,-1.5,144,2011,4.5,2.06,0.0,0.0,0.0,0,0
2011-12-21,1258,376000,10444800,27.0,28.35,26.8,28.35,1.85,149,2011,4.81,2.2,0.0,0.0,0.0,0,0
2011-12-22,1258,342000,9708200,27.9,29.5,27.4,29.5,1.15,164,2011,5.01,2.29,0.0,0.0,0.0,0,0
2011-12-23,1258,771000,23210650,29.3,31.0,29.05,30.6,1.1,397,2011,5.2,2.38,0.0,0.0,0.0,0,0
2011-12-26,1258,168000,4988250,30.35,30.35,29.3,29.3,-1.3,121,2011,4.97,2.28,0.0,0.0,0.0,0,0
2011-12-27,1258,156000,4382450,29.3,29.3,27.6,27.9,-1.4,102,2011,4.74,2.17,0.0,0.0,0.0,0,0
2011-12-28,1258,78000,2163050,27.9,28.0,27.55,27.55,-0.35,59,2011,4.68,2.14,0.0,0.0,0.0,0,0
2011-12-29,1258,47000,1290900,27.5,27.8,27.2,27.7,0.15,31,2011,4.7,2.15,0.0,0.0,0.0,0,0
2011-12-30,1258,54000,1492950,27.95,27.95,27.5,27.6,-0.1,23,2011,4.69,2.14,0.0,0.0,0.0,0,0
2012-01-02,1258,30000,816700,27.25,27.7,27.0,27.0,-0.6,23,2012,4.58,2.1,3.4,91.8,1.6665607668358038,0,0
