date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2015-12-22,8464,17275626,3671502964,215.0,219.0,200.0,215.0,0.0,12676,2015,25.78,10.42,29.3,6299.5,3.770968172358178,17.97,37.26
2015-12-23,8464,7774003,1780809205,224.0,239.0,222.5,235.0,20.0,4966,2015,28.18,11.39,29.3,6885.5,4.121755909321729,17.97,37.26
2015-12-24,8464,3634020,826881560,232.0,232.0,223.0,225.0,-10.0,2662,2015,26.98,10.9,29.3,6592.5,3.9463620408399533,17.97,37.26
2015-12-25,8464,1959797,443238516,228.0,230.0,220.0,226.5,1.5,1374,2015,27.16,10.97,29.3,6636.45,3.97267112111222,17.97,37.26
2015-12-28,8464,1998043,458505718,230.0,234.0,225.0,226.0,-0.5,1483,2015,27.1,10.95,29.3,6621.8,3.963901427688131,17.97,37.26
2015-12-29,8464,3230360,705986519,225.0,225.5,214.0,219.5,-6.5,1911,2015,26.32,10.63,29.3,6431.35,3.849895413174977,17.97,37.26
2015-12-30,8464,2167291,481356119,223.0,227.5,219.0,222.0,2.5,1357,2015,26.62,10.76,29.3,6504.6,3.8937438802954207,17.97,37.26
2015-12-31,8464,1671300,373732200,222.0,228.0,218.5,226.0,4.0,1033,2015,27.1,10.95,29.3,6621.8,3.963901427688131,17.97,37.26
2016-01-04,8464,3294422,715740828,223.0,223.5,211.0,212.0,-14.0,1997,2016,25.42,10.27,29.3,6211.6,3.692863569094734,21.83,32.92
2016-01-05,8464,4756549,1028288584,208.5,222.0,205.0,217.5,5.5,2811,2016,26.08,10.54,29.3,6372.75,3.788668991877852,21.83,32.92
2016-01-06,8464,2432731,525849165,217.5,220.5,210.5,215.0,-2.5,1552,2016,25.78,10.42,29.3,6299.5,3.7451210724309805,21.83,32.92
2016-01-07,8464,3902383,814823617,211.0,216.5,201.0,212.0,-3.0,2184,2016,25.42,10.27,29.3,6211.6,3.692863569094734,21.83,32.92
2016-01-08,8464,1740696,368084552,210.5,214.0,207.5,212.0,0.0,1032,2016,25.42,10.27,29.3,6211.6,3.692863569094734,21.83,32.92
2016-01-11,8464,1555939,325044751,208.5,211.5,205.5,210.0,-2.0,1166,2016,25.18,10.17,29.3,6153.0,3.6580252335372365,21.83,32.92
2016-01-12,8464,2483992,510360892,212.0,215.0,198.0,200.0,-10.0,1601,2016,23.98,9.69,29.3,5860.0,3.483833555749749,21.83,32.92
2016-01-13,8464,1690765,346330971,203.5,207.0,200.0,206.5,6.5,1153,2016,24.76,10.0,29.3,6050.45,3.5970581463116162,21.83,32.92
2016-01-14,8464,1527405,308676416,199.5,206.0,198.0,203.0,-3.5,1052,2016,24.34,9.84,29.3,5947.900000000001,3.536091059085996,21.83,32.92
2016-01-15,8464,1351448,278264114,206.5,209.5,203.5,204.5,1.5,871,2016,24.52,9.91,29.3,5991.85,3.5622198107541188,21.83,32.92
2016-01-18,8464,953700,195592249,200.0,207.5,200.0,207.0,2.5,697,2016,24.82,10.03,29.3,6065.1,3.6057677302009905,21.83,32.92
2016-01-19,8464,2847147,613157899,207.0,219.5,205.5,219.0,12.0,1976,2016,26.26,10.61,29.3,6416.7,3.8147977435459755,21.83,32.92
2016-01-20,8464,3024196,666781733,217.0,226.0,216.5,217.0,-2.0,2081,2016,26.02,10.51,29.3,6358.1,3.779959407988478,21.83,32.92
2016-01-21,8464,1217890,263081850,219.0,220.0,211.5,215.0,-2.0,812,2016,25.78,10.42,29.3,6299.5,3.7451210724309805,21.83,32.92
2016-01-22,8464,1124870,242185050,218.0,219.5,212.5,215.0,0.0,793,2016,25.78,10.42,29.3,6299.5,3.7451210724309805,21.83,32.92
2016-01-25,8464,1567761,340993778,216.5,219.5,214.0,218.0,3.0,1083,2016,26.14,10.56,29.3,6387.400000000001,3.797378575767227,21.83,32.92
2016-01-26,8464,1076260,234443920,216.0,219.0,215.0,218.0,0.0,648,2016,26.14,10.56,29.3,6387.400000000001,3.797378575767227,21.83,32.92
2016-01-27,8464,1488188,323221296,219.0,220.0,214.5,216.5,-1.5,955,2016,25.96,10.49,29.3,6343.45,3.7712498240991037,21.83,32.92
2016-01-28,8464,2425405,535138315,215.5,224.0,215.0,224.0,7.5,1540,2016,26.86,10.85,29.3,6563.2,3.901893582439719,21.83,32.92
2016-01-29,8464,1894191,422736306,225.0,225.0,219.5,223.0,-1.0,1530,2016,26.74,10.8,29.3,6533.900000000001,3.884474414660971,21.83,32.92
2016-01-30,8464,3091733,711901722,224.5,234.0,221.5,231.0,8.0,1977,2016,27.7,11.19,29.3,6768.3,4.02382775689096,21.83,32.92
2016-02-01,8464,1541000,353954000,231.0,233.0,227.0,227.0,-4.0,1176,2016,27.22,11.0,29.3,6651.1,3.9541510857759654,21.83,32.92
2016-02-02,8464,2077679,472078291,228.0,230.5,222.5,228.0,1.0,1249,2016,27.34,11.05,29.3,6680.400000000001,3.9497914599506263,21.83,32.92
2016-02-03,8464,1802597,408842616,227.0,229.0,223.0,228.0,0.0,1284,2016,27.34,11.05,29.3,6680.400000000001,3.9497914599506263,21.83,32.92
