date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE
2007-01-02,8034,1064,15634,14.5,15.0,14.4,14.7,0.3,282,2007,9.74,1.21,6.76,99.37199999999999,1.5651549372974094,0,0
2007-01-03,8034,1159,17225,14.75,15.0,14.7,14.9,0.2,294,2007,9.87,1.23,6.76,100.724,1.5864495622946533,0,0
2007-01-04,8034,4744,74903,15.0,15.9,15.0,15.9,1.0,950,2007,10.53,1.31,6.76,107.484,1.6929226872808716,0,0
2007-01-05,8034,2459,37994,16.0,16.05,14.8,15.5,-0.4,604,2007,10.26,1.28,6.76,104.78,1.6503334372863843,0,0
2007-01-08,8034,3326,53305,15.8,16.5,15.5,16.15,0.65,1200,2007,10.7,1.33,6.76,109.17399999999999,1.7195409685274263,0,0
2007-01-09,8034,1353,21328,16.15,16.15,15.55,15.55,-0.6,363,2007,10.3,1.28,6.76,105.118,1.6556570935356953,0,0
2007-01-10,8034,1058,16331,15.3,15.8,15.15,15.35,-0.2,279,2007,10.17,1.26,6.76,103.76599999999999,1.6343624685384515,0,0
2007-01-11,8034,1174,17852,15.55,15.75,14.85,15.1,-0.25,298,2007,10.0,1.24,6.76,102.076,1.6077441872918967,0,0
2007-01-12,8034,859,12903,15.3,15.4,14.75,15.0,-0.1,204,2007,9.93,1.24,6.76,101.39999999999999,1.597096874793275,0,0
2007-01-15,8034,502,7623,15.3,15.3,15.05,15.15,0.15,156,2007,10.03,1.25,6.76,102.414,1.613067843541208,0,0
2007-01-16,8034,381,5735,15.25,15.3,14.9,15.0,-0.15,123,2007,9.93,1.24,6.76,101.39999999999999,1.597096874793275,0,0
2007-01-17,8034,531,7836,14.75,15.0,14.7,14.8,-0.2,144,2007,9.8,1.22,6.76,100.048,1.5758022497960316,0,0
2007-01-18,8034,366,5413,14.6,14.95,14.6,14.7,-0.1,106,2007,9.74,1.21,6.76,99.37199999999999,1.5651549372974094,0,0
2007-01-19,8034,292,4325,14.7,14.95,14.7,14.85,0.15,98,2007,9.83,1.22,6.76,100.386,1.5811259060453424,0,0
2007-01-22,8034,621,9321,15.0,15.2,14.8,15.0,0.15,190,2007,9.93,1.24,6.76,101.39999999999999,1.597096874793275,0,0
2007-01-23,8034,532,7844,15.0,15.0,14.6,14.85,-0.15,167,2007,9.83,1.22,6.76,100.386,1.5811259060453424,0,0
2007-01-24,8034,608,9062,14.6,15.1,14.6,15.1,0.25,176,2007,10.0,1.24,6.76,102.076,1.6077441872918967,0,0
2007-01-25,8034,325,4825,15.1,15.1,14.7,14.7,-0.4,105,2007,9.74,1.21,6.76,99.37199999999999,1.5651549372974094,0,0
2007-01-26,8034,337,4943,14.6,14.9,14.5,14.8,0.1,97,2007,9.8,1.22,6.76,100.048,1.5758022497960316,0,0
2007-01-29,8034,222,3256,14.65,14.85,14.6,14.75,-0.05,70,2007,9.77,1.21,6.76,99.71,1.5704785935467205,0,0
2007-01-30,8034,475,6910,14.75,14.75,14.4,14.5,-0.25,93,2007,9.6,1.19,6.76,98.02,1.543860312300166,0,0
2007-01-31,8034,479,6857,14.45,14.6,14.0,14.2,-0.3,113,2007,9.4,1.17,6.76,95.99199999999999,1.5119183748043004,0,0
2007-02-01,8034,343,4893,14.25,14.4,14.2,14.2,0.0,79,2007,9.4,1.17,6.76,95.99199999999999,1.5119183748043004,0,0
2007-02-02,8034,187,2664,14.2,14.35,14.2,14.2,0.0,43,2007,9.4,1.17,6.76,95.99199999999999,1.5393373562564043,0,0
2007-02-05,8034,277,3961,14.3,14.5,14.2,14.2,0.0,77,2007,9.4,1.17,6.76,95.99199999999999,1.5393373562564043,0,0
2007-02-06,8034,162,2296,14.2,14.2,14.05,14.2,0.0,49,2007,9.4,1.17,6.76,95.99199999999999,1.5393373562564043,0,0
