date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2005-09-02,2321,1105811,15131946,13.5,13.85,13.5,13.7,0.3,294,2005,10.38,1.02,29.7,406.89,0.3782611533074633,4.81,8.93
2005-09-05,2321,3346552,46973477,13.7,14.2,13.7,13.95,0.25,782,2005,10.57,1.04,29.7,414.315,0.3851637290977455,4.81,8.93
2005-09-06,2321,891998,12400756,13.95,14.05,13.8,13.8,-0.15,289,2005,10.45,1.03,29.7,409.86,0.3810221836235762,4.81,8.93
2005-09-07,2321,801881,11156198,14.0,14.05,13.8,13.85,0.05,297,2005,10.49,1.03,29.7,411.345,0.3824026987816327,4.81,8.93
2005-09-08,2321,667684,9242532,13.85,13.95,13.65,13.75,-0.1,223,2005,10.42,1.02,29.7,408.375,0.3796416684655198,4.81,8.93
2005-09-09,2321,583902,7935246,13.7,13.85,13.5,13.5,-0.25,219,2005,10.23,1.0,29.7,400.95,0.3727390926752376,4.81,8.93
2005-09-12,2321,1088184,14860255,13.55,13.9,13.5,13.55,0.05,295,2005,10.27,1.01,29.7,402.435,0.374119607833294,4.81,8.93
2005-09-13,2321,441469,5977739,13.6,13.65,13.45,13.45,-0.1,155,2005,10.19,1.0,29.7,399.465,0.3713585775171811,4.81,8.93
2005-09-14,2321,481866,6472197,13.45,13.6,13.35,13.5,0.05,159,2005,10.23,1.0,29.7,400.95,0.3727390926752376,4.81,8.93
2005-09-15,2321,601256,7986394,13.35,13.45,13.2,13.2,-0.3,190,2005,10.0,0.98,29.7,392.04,0.36445600172689896,4.81,8.93
2005-09-16,2321,1021332,13201414,13.15,13.2,12.8,12.85,-0.35,285,2005,9.73,0.96,29.7,381.645,0.3547923956205039,4.81,8.93
2005-09-19,2321,264278,3402959,12.85,12.95,12.8,12.85,0.0,105,2005,9.73,0.96,29.7,381.645,0.3547923956205039,4.81,8.93
2005-09-20,2321,629635,8163344,12.8,13.15,12.8,13.15,0.3,186,2005,9.96,0.98,29.7,390.555,0.36307548656884253,4.81,8.93
2005-09-21,2321,575058,7425497,13.1,13.1,12.75,12.75,-0.4,187,2005,9.66,0.95,29.7,378.675,0.35203136530439105,4.81,8.93
2005-09-22,2321,834897,10565831,12.7,12.75,12.55,12.6,-0.15,224,2005,9.55,0.94,29.7,374.22,0.34788981983022177,4.81,8.93
2005-09-23,2321,850430,10728673,12.6,12.7,12.5,12.7,0.1,193,2005,9.62,0.94,29.7,377.19,0.3506508501463346,4.81,8.93
2005-09-26,2321,535033,6758593,12.7,12.8,12.55,12.55,-0.15,155,2005,9.51,0.93,29.7,372.735,0.3465093046721653,4.81,8.93
2005-09-27,2321,646434,8224651,12.7,12.8,12.55,12.75,0.2,176,2005,9.66,0.95,29.7,378.675,0.35203136530439105,4.81,8.93
2005-09-28,2321,500441,6361067,12.75,12.85,12.6,12.6,-0.15,129,2005,9.55,0.94,29.7,374.22,0.34788981983022177,4.81,8.93
2005-09-29,2321,715037,9123991,12.7,12.85,12.6,12.75,0.15,167,2005,9.66,0.95,29.7,378.675,0.35203136530439105,4.81,8.93
2005-09-30,2321,918250,11808482,12.9,12.95,12.8,12.85,0.1,319,2005,9.73,0.96,29.7,381.645,0.3547923956205039,4.81,8.93
2005-10-03,2321,786878,10134744,12.85,12.95,12.8,12.9,0.05,225,2005,9.77,0.96,29.7,383.13,0.3577857457964634,4.81,8.93
2005-10-04,2321,643422,8293545,12.9,12.95,12.8,12.95,0.05,227,2005,9.81,0.96,29.7,384.615,0.35917251225303887,4.81,8.93
2005-10-05,2321,846888,10872018,12.95,12.95,12.8,12.8,-0.15,258,2005,9.7,0.95,29.7,380.16,0.3550122128833126,4.81,8.93
2005-10-06,2321,805158,10154818,12.5,12.7,12.5,12.65,-0.15,196,2005,9.58,0.94,29.7,375.705,0.3508519135135862,4.81,8.93
2005-10-07,2321,614357,7786245,12.65,12.85,12.6,12.6,-0.05,173,2005,9.55,0.94,29.7,374.22,0.3494651470570108,4.81,8.93
2005-10-11,2321,868353,10899556,12.65,12.7,12.4,12.5,-0.1,166,2005,9.47,0.93,29.7,371.25,0.3466916141438599,4.81,8.93
2005-10-12,2321,551966,6792872,12.45,12.45,12.2,12.3,-0.2,193,2005,9.32,0.92,29.7,365.31,0.34114454831755814,4.81,8.93
2005-10-13,2321,696044,8424421,12.2,12.25,12.0,12.05,-0.25,219,2005,9.13,0.9,29.7,357.885,0.33421071603468094,4.81,8.93
2005-10-14,2321,2451562,30960936,12.25,12.85,12.1,12.85,0.8,549,2005,9.73,0.96,29.7,381.645,0.35639897933988796,4.81,8.93
2005-10-17,2321,3056468,39527163,13.2,13.2,12.7,12.8,-0.05,752,2005,9.7,0.95,29.7,380.16,0.3550122128833126,4.81,8.93
2005-10-18,2321,2849352,37142634,13.0,13.2,12.85,12.85,0.05,725,2005,9.73,0.96,29.7,381.645,0.35639897933988796,4.81,8.93
2005-10-19,2321,975840,12411534,12.85,12.9,12.5,12.6,-0.25,348,2005,9.55,0.94,29.7,374.22,0.3494651470570108,4.81,8.93
2005-10-20,2321,1257919,15729241,12.7,12.85,12.1,12.35,-0.25,376,2005,9.36,0.92,29.7,366.795,0.34253131477413357,4.81,8.93
2005-10-21,2321,700430,8646106,12.35,12.5,12.2,12.3,-0.05,255,2005,9.32,0.92,29.7,365.31,0.34114454831755814,4.81,8.93
2005-10-24,2321,390135,4834164,12.45,12.5,12.3,12.4,0.1,159,2005,9.39,0.92,29.7,368.28,0.34391808123070894,4.81,8.93
2005-10-25,2321,745076,9302971,12.5,12.65,12.3,12.3,-0.1,209,2005,9.32,0.92,29.7,365.31,0.34114454831755814,4.81,8.93
2005-10-26,2321,1221830,14618525,12.3,12.4,11.75,11.8,-0.5,342,2005,8.94,0.88,29.7,350.46000000000004,0.32727688375180375,4.81,8.93
2005-10-27,2321,938287,11155566,11.8,12.0,11.7,12.0,0.2,232,2005,9.09,0.89,29.7,356.4,0.3328239495781055,4.81,8.93
2005-10-28,2321,839298,9969917,11.9,12.05,11.75,12.05,0.05,209,2005,9.13,0.9,29.7,357.885,0.33421071603468094,4.81,8.93
2005-10-31,2321,930378,11336731,12.15,12.3,12.1,12.2,0.15,320,2005,9.24,0.91,29.7,362.34,0.3383710154044072,4.81,8.93
2005-11-01,2321,929946,11302038,12.25,12.3,12.05,12.05,-0.15,283,2005,9.13,0.88,29.7,357.885,0.33421071603468094,4.81,8.93
2005-11-02,2321,842148,10175540,12.1,12.2,12.05,12.05,0.0,266,2005,10.76,0.88,29.7,357.885,0.3332231543467938,4.81,8.93
2005-11-03,2321,1481986,18187562,12.15,12.45,12.1,12.25,0.2,504,2005,10.94,0.89,29.7,363.825,0.33875382910773644,4.81,8.93
2005-11-04,2321,1202039,14813917,12.4,12.45,12.2,12.35,0.1,279,2005,11.03,0.9,29.7,366.795,0.34151916648820774,4.81,8.93
2005-11-07,2321,2553886,32014390,12.4,12.75,12.3,12.5,0.15,584,2005,11.16,0.91,29.7,371.25,0.3456671725589147,4.81,8.93
2005-11-08,2321,1141221,14226701,12.5,12.65,12.35,12.4,-0.1,259,2005,11.07,0.9,29.7,368.28,0.34290183517844336,4.81,8.93
2005-11-09,2321,3203034,40582030,12.4,12.8,12.4,12.65,0.25,514,2005,11.29,0.92,29.7,375.705,0.3498151786296217,4.81,8.93
2005-11-10,2321,1478269,18758370,12.7,12.8,12.6,12.6,-0.05,332,2005,11.25,0.92,29.7,374.22,0.34843250993938607,4.81,8.93
2005-11-11,2321,672205,8503566,12.75,12.75,12.6,12.6,0.0,229,2005,11.25,0.92,29.7,374.22,0.34843250993938607,4.81,8.93
2005-11-14,2321,727614,9215900,12.6,12.75,12.6,12.7,0.1,195,2005,11.34,0.92,29.7,377.19,0.35119784731985737,4.81,8.93
2005-11-15,2321,430074,5402424,12.7,12.75,12.45,12.45,-0.25,161,2005,11.12,0.91,29.7,369.765,0.34428450386867904,4.81,8.93
2005-11-16,2321,496889,6209844,12.45,12.65,12.4,12.5,0.05,173,2005,11.16,0.91,29.7,371.25,0.3456671725589147,4.81,8.93
2005-11-17,2321,971050,12238238,12.45,12.7,12.45,12.65,0.15,273,2005,11.29,0.92,29.7,375.705,0.3498151786296217,4.81,8.93
2005-11-18,2321,1464444,18763276,12.7,12.95,12.7,12.75,0.1,390,2005,11.38,0.93,29.7,378.675,0.352580516010093,4.81,8.93
2005-11-21,2321,939874,11974479,12.8,12.85,12.65,12.7,-0.05,207,2005,11.34,0.92,29.7,377.19,0.35119784731985737,4.81,8.93
2005-11-22,2321,1380678,17686382,12.7,12.95,12.65,12.8,0.1,411,2005,11.43,0.93,29.7,380.16,0.3539631847003287,4.81,8.93
2005-11-23,2321,2341590,30338265,12.9,13.15,12.8,12.8,0.0,496,2005,11.43,0.93,29.7,380.16,0.3539631847003287,4.81,8.93
2005-11-24,2321,3374216,44356689,13.1,13.3,12.95,12.95,0.15,912,2005,11.56,0.94,29.7,384.615,0.35811119077103565,4.81,8.93
2005-11-25,2321,1256322,16194551,12.95,13.05,12.8,12.8,-0.15,345,2005,11.43,0.93,29.7,380.16,0.3539631847003287,4.81,8.93
2005-11-28,2321,3666818,48053851,12.8,13.45,12.8,13.35,0.55,768,2005,11.92,0.97,29.7,396.495,0.3691725402929209,4.81,8.93
2005-11-29,2321,13311224,183342077,13.85,14.0,13.4,13.7,0.35,2863,2005,12.23,1.0,29.7,406.89,0.37885122112457054,4.81,8.93
2005-11-30,2321,6601147,90731078,13.65,13.9,13.5,13.65,-0.05,1300,2005,12.19,0.99,29.7,405.405,0.37746855243433486,4.81,8.93
2005-12-01,2321,1903902,25536469,13.5,13.65,13.3,13.35,-0.3,522,2005,11.92,0.97,29.7,396.495,0.3691725402929209,4.81,8.93
2005-12-02,2321,2513782,34025806,13.5,13.8,13.3,13.8,0.45,594,2005,12.32,1.0,29.7,409.86,0.37392450859572035,4.81,8.93
2005-12-05,2321,3388085,46852052,13.8,14.0,13.55,13.8,0.0,795,2005,12.32,1.0,29.7,409.86,0.37392450859572035,4.81,8.93
2005-12-06,2321,1538636,21004871,13.6,13.8,13.55,13.55,-0.25,437,2005,12.1,0.99,29.7,402.435,0.36715051387478337,4.81,8.93
2005-12-07,2321,3529486,48756785,13.6,14.0,13.6,13.7,0.15,880,2005,12.23,1.0,29.7,406.89,0.3712149107073455,4.81,8.93
2005-12-08,2321,4409458,61380503,13.8,14.1,13.7,13.7,0.0,902,2005,12.23,1.0,29.7,406.89,0.3712149107073455,4.81,8.93
2005-12-09,2321,2809761,38833306,13.8,14.0,13.7,13.85,0.15,722,2005,12.37,1.01,29.7,411.345,0.3752793075399078,4.81,8.93
2005-12-12,2321,4021703,56492021,13.9,14.2,13.7,14.05,0.2,979,2005,12.54,1.02,29.7,417.285,0.38069850331665733,4.81,8.93
2005-12-13,2321,2217179,30834441,14.0,14.05,13.75,13.75,-0.3,633,2005,12.28,1.0,29.7,408.375,0.37256970965153297,4.81,8.93
2005-12-14,2321,1557461,21393182,13.8,13.95,13.6,13.65,-0.1,475,2005,12.19,0.99,29.7,405.405,0.3698601117631581,4.81,8.93
2005-12-15,2321,3465675,48015998,13.65,14.0,13.65,13.7,0.05,675,2005,12.23,1.0,29.7,406.89,0.3712149107073455,4.81,8.93
2005-12-16,2321,16296263,233738950,13.8,14.65,13.75,14.65,0.95,3177,2005,13.08,1.07,29.7,435.105,0.396956090646906,4.81,8.93
2005-12-19,2321,4725563,68204078,14.65,14.65,14.3,14.35,-0.3,1070,2005,12.81,1.04,29.7,426.195,0.38882729698178164,4.81,8.93
2005-12-20,2321,2849350,40628265,14.35,14.4,14.15,14.15,-0.2,719,2005,12.63,1.03,29.7,420.255,0.3834081012050321,4.81,8.93
2005-12-21,2321,3029427,43130412,14.4,14.4,14.15,14.2,0.05,731,2005,12.68,1.03,29.7,421.74,0.3847629001492195,4.81,8.93
2005-12-22,2321,3544954,50760046,14.2,14.5,14.15,14.2,0.0,765,2005,12.68,1.03,29.7,421.74,0.3847629001492195,4.81,8.93
2005-12-23,2321,9313386,136197718,14.35,14.85,14.25,14.7,0.5,1965,2005,13.13,1.07,29.7,436.59,0.3983108895910934,4.81,8.93
2005-12-26,2321,5208939,76115544,15.0,15.0,14.45,14.65,-0.05,967,2005,13.08,1.07,29.7,435.105,0.396956090646906,4.81,8.93
