date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice
2006-01-09,1531,1319065,39165066,29.6,29.8,29.55,29.65,0.1,349,2006,11.32,1.5,0,0.0
2006-01-10,1531,1368068,40584812,29.65,29.8,29.5,29.7,0.05,351,2006,11.34,1.5,0,0.0
2006-01-11,1531,884934,26162472,29.7,29.8,29.3,29.45,-0.25,327,2006,11.24,1.49,0,0.0
2006-01-12,1531,1270771,37837094,29.45,30.2,29.45,29.5,0.05,422,2006,11.26,1.49,0,0.0
2006-01-13,1531,2019903,60475696,29.5,30.3,29.4,29.7,0.2,655,2006,11.34,1.5,0,0.0
2006-01-16,1531,822518,24232624,29.7,29.75,29.25,29.25,-0.45,285,2006,11.16,1.48,0,0.0
2006-01-17,1531,386688,11328202,29.3,29.5,29.2,29.2,-0.05,204,2006,11.15,1.47,0,0.0
2006-01-18,1531,1044175,29991360,29.05,29.1,28.45,28.45,-0.75,356,2006,10.86,1.44,0,0.0
2006-01-19,1531,667647,18804866,28.45,28.65,28.0,28.25,-0.2,277,2006,10.78,1.43,0,0.0
2006-01-20,1531,228109,6478862,28.3,28.7,28.15,28.4,0.15,120,2006,10.84,1.43,0,0.0
2006-01-23,1531,189057,5314684,28.4,28.4,28.0,28.05,-0.35,67,2006,10.71,1.42,0,0.0
2006-01-24,1531,179250,5059650,28.3,28.4,28.1,28.1,0.05,85,2006,10.73,1.42,0,0.0
2006-01-25,1531,528800,14992489,28.1,28.65,28.1,28.3,0.2,187,2006,10.8,1.43,0,0.0
2006-02-03,1531,394448,11327672,28.7,29.0,28.5,28.7,0.4,168,2006,10.95,1.45,0,0.0
2006-02-06,1531,375250,10802862,28.7,28.95,28.6,28.95,0.25,204,2006,11.05,1.46,0,0.0
2006-02-07,1531,313248,9042827,29.0,29.0,28.75,28.85,-0.1,152,2006,11.01,1.46,0,0.0
2006-02-08,1531,427648,12325131,28.9,28.9,28.75,28.75,-0.1,168,2006,10.97,1.45,0,0.0
2006-02-09,1531,230623,6606923,28.75,28.8,28.55,28.6,-0.15,116,2006,10.92,1.44,0,0.0
2006-02-10,1531,617473,17876422,28.65,29.15,28.65,29.0,0.4,232,2006,11.07,1.46,0,0.0
2006-02-13,1531,496650,14333875,29.0,29.2,28.6,28.75,-0.25,161,2006,10.97,1.45,0,0.0
2006-02-14,1531,133021,3811252,28.9,28.9,28.6,28.6,-0.15,63,2006,10.92,1.44,0,0.0
2006-02-15,1531,129058,3704297,28.6,28.9,28.6,28.6,0.0,64,2006,10.92,1.44,0,0.0
2006-02-16,1531,161582,4626204,28.7,28.75,28.6,28.6,0.0,69,2006,10.92,1.44,0,0.0
2006-02-17,1531,474234,13662668,28.75,29.0,28.75,28.8,0.2,120,2006,10.99,1.45,0,0.0
2006-02-20,1531,135472,3889345,28.85,28.85,28.6,28.6,-0.2,66,2006,10.92,1.44,0,0.0
2006-02-21,1531,402652,11443634,28.6,28.6,28.3,28.35,-0.25,143,2006,10.82,1.43,0,0.0
2006-02-22,1531,348906,9828722,28.3,28.35,28.05,28.1,-0.25,114,2006,10.73,1.42,0,0.0
2006-02-23,1531,130000,3654700,28.0,28.3,28.0,28.1,0.0,60,2006,10.73,1.42,0,0.0
2006-02-24,1531,215120,6035342,28.0,28.2,28.0,28.0,-0.1,94,2006,10.69,1.41,0,0.0
2006-02-27,1531,341782,9438071,27.7,27.85,27.5,27.75,-0.25,136,2006,10.59,1.4,0,0.0
2006-03-01,1531,650357,17894134,27.75,27.75,27.25,27.55,-0.2,204,2006,10.52,1.39,0,0.0
2006-03-02,1531,212741,5861351,27.65,27.7,27.45,27.55,0.0,111,2006,10.52,1.39,0,0.0
2006-03-03,1531,224118,6136753,27.5,27.55,27.3,27.3,-0.25,95,2006,10.42,1.38,0,0.0
2006-03-06,1531,149007,4039289,27.1,27.3,27.0,27.25,-0.05,70,2006,10.4,1.38,0,0.0
2006-03-07,1531,443401,11973627,27.1,27.1,26.9,27.0,-0.25,127,2006,10.31,1.36,0,0.0
2006-03-08,1531,407364,10889063,27.0,27.05,26.55,26.55,-0.45,162,2006,10.13,1.34,0,0.0
2006-03-09,1531,3153501,82749826,26.5,27.45,25.6,27.45,0.9,791,2006,10.48,1.39,0,0.0
2006-03-10,1531,1475076,39905986,27.6,27.6,26.75,27.0,-0.45,406,2006,10.31,1.36,0,0.0
2006-03-13,1531,494121,13261740,26.85,27.1,26.6,27.0,0.0,168,2006,10.31,1.36,0,0.0
2006-03-14,1531,281515,7543449,26.8,27.2,26.5,26.7,-0.3,131,2006,10.19,1.35,0,0.0
2006-03-15,1531,85018,2269328,26.3,26.9,26.3,26.65,-0.05,46,2006,10.17,1.35,0,0.0
2006-03-16,1531,181665,4820566,26.65,26.65,26.45,26.5,-0.15,72,2006,10.11,1.34,0,0.0
2006-03-17,1531,159748,4231257,26.5,26.75,26.3,26.75,0.25,70,2006,10.21,1.35,0,0.0
2006-03-20,1531,107350,2881727,26.75,27.0,26.7,26.8,0.05,61,2006,10.23,1.35,0,0.0
2006-03-21,1531,86630,2304613,26.7,26.7,26.55,26.6,-0.2,44,2006,10.15,1.34,0,0.0
2006-03-22,1531,161987,4258712,26.5,26.5,26.2,26.3,-0.3,73,2006,10.04,1.33,0,0.0
2006-03-23,1531,213707,5579025,26.3,26.3,26.0,26.0,-0.3,108,2006,9.92,1.31,0,0.0
2006-03-24,1531,385050,10045850,26.0,26.35,26.0,26.2,0.2,145,2006,10.0,1.32,0,0.0
2006-03-27,1531,562510,14649632,26.25,26.35,25.9,25.95,-0.25,180,2006,9.9,1.31,0,0.0
2006-03-28,1531,255942,6627302,25.95,26.0,25.85,25.85,-0.1,107,2006,9.87,1.3,0,0.0
2006-03-29,1531,749770,19279371,25.85,25.95,25.55,25.7,-0.15,283,2006,9.81,1.3,0,0.0
2006-03-30,1531,777707,19931199,25.8,25.8,25.5,25.65,-0.05,183,2006,9.79,1.29,0,0.0
2006-03-31,1531,736547,18885946,25.9,26.0,25.45,25.5,-0.15,241,2006,9.73,1.29,0,0.0
2006-04-03,1531,407670,10482399,25.8,25.9,25.55,25.9,0.4,153,2006,9.89,1.31,0,0.0
2006-04-04,1531,302699,7867283,26.0,26.2,25.9,25.95,0.05,150,2006,9.9,1.31,0,0.0
2006-04-06,1531,787612,20779195,26.3,26.6,26.0,26.6,0.65,338,2006,10.15,1.34,0,0.0
2006-04-07,1531,202515,5343896,26.6,26.6,26.3,26.35,-0.25,86,2006,10.06,1.33,0,0.0
2006-04-10,1531,543292,14187346,26.35,26.45,25.9,26.0,-0.35,210,2006,9.92,1.31,0,0.0
2006-04-11,1531,200883,5206574,26.05,26.1,25.8,26.0,0.0,94,2006,9.92,1.31,0,0.0
2006-04-12,1531,310590,8134498,26.0,26.4,26.0,26.4,0.4,143,2006,10.08,1.33,0,0.0
2006-04-13,1531,480324,12587836,26.4,26.45,26.1,26.2,-0.2,227,2006,10.0,1.32,0,0.0
2006-04-14,1531,684970,18033510,26.3,26.45,26.2,26.45,0.25,275,2006,10.1,1.34,0,0.0
2006-04-17,1531,1622191,43748147,26.45,27.5,26.45,27.2,0.75,601,2006,10.38,1.37,0,0.0
2006-04-18,1531,497184,13356381,27.2,27.25,26.65,26.9,-0.3,198,2006,10.27,1.36,0,0.0
2006-04-19,1531,983244,26594772,27.0,27.25,26.9,26.9,0.0,302,2006,10.27,1.36,0,0.0
2006-04-20,1531,476900,12805769,27.0,27.1,26.7,26.8,-0.1,160,2006,10.23,1.35,0,0.0
2006-04-21,1531,468270,12567521,27.0,27.0,26.7,26.7,-0.1,174,2006,10.19,1.35,0,0.0
2006-04-24,1531,637576,17045720,26.7,26.9,26.65,26.8,0.1,251,2006,10.23,1.35,0,0.0
2006-04-25,1531,959741,26043558,27.0,27.45,26.9,27.1,0.3,324,2006,10.34,1.37,0,0.0
2006-04-26,1531,442807,11938986,27.1,27.1,26.85,27.0,-0.1,168,2006,10.31,1.36,0,0.0
2006-04-27,1531,867187,23443142,27.0,27.2,26.85,26.85,-0.15,245,2006,10.25,1.36,0,0.0
2006-04-28,1531,465401,12452132,27.0,27.0,26.6,26.65,-0.2,175,2006,10.17,1.35,0,0.0
2006-05-02,1531,631200,16764200,26.65,26.65,26.45,26.6,-0.05,242,2006,10.15,1.34,0,0.0
2006-05-03,1531,1109262,28948921,26.6,26.6,25.85,26.0,-0.6,400,2006,9.92,1.21,0,0.0
2006-05-04,1531,469602,12295357,26.0,26.25,26.0,26.25,0.25,184,2006,9.28,1.22,0,0.0
2006-05-05,1531,1084089,28483408,26.4,26.45,26.05,26.1,-0.15,340,2006,9.22,1.22,0,0.0
2006-05-08,1531,573751,14897848,26.1,26.1,25.85,26.05,-0.05,222,2006,9.2,1.21,0,0.0
2006-05-09,1531,776855,20072586,26.05,26.05,25.6,25.7,-0.35,273,2006,9.08,1.2,0,0.0
2006-05-10,1531,2525815,66374690,25.7,26.7,25.5,26.0,0.3,653,2006,9.19,1.21,0,0.0
2006-05-11,1531,347200,8973360,26.0,26.1,25.6,25.8,-0.2,146,2006,9.12,1.2,0,0.0
2006-05-12,1531,587155,15130399,25.8,25.9,25.6,25.7,-0.1,234,2006,9.08,1.2,0,0.0
2006-05-15,1531,673760,17319556,25.7,25.85,25.55,25.8,0.1,222,2006,9.12,1.2,0,0.0
2006-05-16,1531,766200,19948240,25.8,26.45,25.65,25.8,0.0,292,2006,9.12,1.2,0,0.0
2006-05-17,1531,504093,12911828,25.9,25.9,25.5,25.6,-0.2,220,2006,9.05,1.19,0,0.0
2006-05-18,1531,1194387,29744567,25.4,25.4,24.6,24.65,-0.95,460,2006,8.71,1.15,0,0.0
2006-05-19,1531,1371515,33014180,24.65,24.65,23.7,23.8,-0.85,506,2006,8.41,1.11,0,0.0
2006-05-22,1531,2022420,46902112,23.8,24.1,22.4,22.5,-1.3,644,2006,7.95,1.05,0,0.0
2006-05-23,1531,2158600,47241220,22.3,22.9,21.15,21.2,-1.3,624,2006,7.49,0.99,0,0.0
2006-05-24,1531,1800609,38367208,21.3,21.95,21.0,21.25,0.05,590,2006,7.51,0.99,0,0.0
2006-05-25,1531,1976935,41842091,21.25,21.45,20.9,21.0,-0.25,566,2006,7.42,0.98,0,0.0
2006-05-26,1531,2353578,49535480,21.25,21.25,21.0,21.0,0.0,560,2006,7.42,0.98,0,0.0
2006-05-29,1531,1952750,41680175,21.15,21.7,21.15,21.4,0.4,517,2006,7.56,1.0,0,0.0
2006-05-30,1531,1694063,35980623,21.5,21.7,21.05,21.1,-0.3,446,2006,7.46,0.98,0,0.0
2006-06-01,1531,805610,17333761,21.3,21.75,21.3,21.4,0.3,247,2006,7.56,1.0,0,0.0
2006-06-02,1531,556692,11967472,21.65,21.65,21.4,21.5,0.1,190,2006,7.6,1.0,0,0.0
2006-06-05,1531,1116000,23974550,21.65,21.7,21.3,21.3,-0.2,302,2006,7.53,0.99,0,0.0
2006-06-06,1531,924552,19868362,21.7,21.7,21.35,21.5,0.2,235,2006,7.6,1.0,0,0.0
2006-06-07,1531,987100,21266900,21.5,21.65,21.45,21.45,-0.05,224,2006,7.58,1.0,0,0.0
2006-06-08,1531,1457001,30726421,21.5,21.5,20.9,21.0,-0.45,312,2006,7.42,0.98,0,0.0
2006-06-09,1531,876500,18362399,21.0,21.35,20.8,20.9,-0.1,225,2006,7.39,0.97,0,0.0
2006-06-12,1531,627684,13140857,20.8,21.25,20.8,20.85,-0.05,126,2006,7.37,0.97,0,0.0
2006-06-13,1531,325804,6755872,20.7,20.8,20.6,20.8,-0.05,96,2006,7.35,0.97,0,0.0
2006-06-14,1531,291440,6164978,20.8,21.35,20.8,21.25,0.45,107,2006,7.51,0.99,0,0.0
2006-06-15,1531,436810,9271689,21.35,21.45,21.1,21.2,-0.05,127,2006,7.49,0.99,0,0.0
2006-06-16,1531,438541,9460077,21.3,21.75,21.3,21.6,0.4,168,2006,7.63,1.01,0,0.0
2006-06-19,1531,504000,10867700,21.6,21.6,21.4,21.6,0.0,112,2006,7.63,1.01,0,0.0
2006-06-20,1531,1457782,31763063,21.6,22.1,21.5,21.7,0.1,424,2006,7.67,1.01,0,0.0
2006-06-21,1531,884670,19619940,21.75,22.55,21.75,22.3,0.6,390,2006,7.88,1.04,0,0.0
2006-06-22,1531,757000,16861850,22.55,22.6,22.05,22.25,-0.05,221,2006,7.86,1.04,0,0.0
2006-06-23,1531,429000,9350150,21.9,21.9,21.7,21.7,-0.55,158,2006,7.67,1.01,0,0.0
2006-06-26,1531,280000,6045750,21.55,21.7,21.5,21.7,0.0,111,2006,7.67,1.01,0,0.0
2006-06-27,1531,405414,8901042,21.7,22.15,21.6,21.8,0.1,163,2006,7.7,1.02,0,0.0
2006-06-28,1531,239150,5198112,21.5,22.05,21.5,21.6,-0.2,112,2006,7.63,1.01,0,0.0
2006-06-29,1531,330257,7177651,21.9,22.0,21.6,21.6,0.0,118,2006,7.63,1.01,0,0.0
2006-06-30,1531,238100,5212200,22.0,22.05,21.8,21.95,0.35,129,2006,7.76,1.02,0,0.0
2006-07-03,1531,183250,4010799,22.2,22.2,21.8,21.8,-0.15,60,2006,7.7,1.02,0,0.0
2006-07-04,1531,184023,4035206,21.8,22.05,21.8,22.0,0.2,75,2006,7.77,1.02,0,0.0
2006-07-05,1531,235000,5158000,22.0,22.1,21.8,21.8,-0.2,74,2006,7.7,1.02,0,0.0
2006-07-06,1531,253346,5547394,21.8,22.0,21.8,22.0,0.2,57,2006,7.77,1.02,0,0.0
2006-07-07,1531,188001,4127222,22.0,22.0,21.9,21.9,-0.1,61,2006,7.74,1.02,0,0.0
2006-07-10,1531,126000,2742850,21.9,21.9,21.6,21.8,-0.1,44,2006,7.7,1.02,0,0.0
2006-07-11,1531,157000,3438650,21.8,22.0,21.7,21.7,-0.1,61,2006,7.67,1.01,0,0.0
2006-07-12,1531,114000,2487050,21.9,21.9,21.75,21.75,0.05,42,2006,7.69,1.01,0,0.0
2006-07-13,1531,166114,3613935,21.75,21.8,21.75,21.75,0.0,30,2006,7.69,1.01,0,0.0
2006-07-14,1531,290909,6286293,21.75,21.75,21.55,21.6,-0.15,77,2006,7.63,1.01,0,0.0
2006-07-17,1531,228500,4856348,21.3,21.75,21.05,21.1,-0.5,106,2006,7.46,0.98,0,0.0
2006-07-18,1531,209000,4437500,21.1,21.35,21.1,21.2,0.1,55,2006,7.49,0.99,0,0.0
2006-07-19,1531,111000,2350950,21.2,21.3,21.1,21.1,-0.1,67,2006,7.46,0.98,0,0.0
2006-07-20,1531,123250,2603025,21.15,21.2,21.0,21.1,0.0,67,2006,7.46,0.98,0,0.0
2006-07-21,1531,147065,3095099,21.0,21.15,21.0,21.05,-0.05,64,2006,7.44,0.98,0,0.0
2006-07-24,1531,162000,3388300,21.0,21.0,20.8,20.9,-0.15,82,2006,7.39,0.97,0,0.0
2006-07-25,1531,138578,2887456,21.0,21.0,20.75,20.75,-0.15,85,2006,7.33,0.97,0,0.0
2006-07-26,1531,153000,3180650,20.75,20.85,20.7,20.75,0.0,81,2006,7.33,0.97,0,0.0
2006-07-27,1531,218200,4531320,20.8,20.9,20.7,20.7,-0.05,90,2006,7.31,0.96,0,0.0
2006-07-28,1531,127048,2646381,20.75,20.9,20.75,20.85,0.15,67,2006,7.37,0.97,0,0.0
2006-07-31,1531,275757,5796245,20.9,21.1,20.9,21.0,0.15,127,2006,7.42,0.98,0,0.0
2006-08-01,1531,89000,1869300,21.15,21.15,20.95,21.0,0.0,34,2006,7.42,0.98,0,0.0
2006-08-02,1531,78306,1644244,21.05,21.1,20.9,20.95,-0.05,43,2006,7.4,0.98,0,0.0
2006-08-03,1531,340000,7199900,21.0,21.35,20.9,21.3,0.35,91,2006,7.53,0.99,0,0.0
2006-08-04,1531,572000,12370900,21.3,21.8,21.3,21.65,0.35,200,2006,7.65,1.01,0,0.0
2006-08-07,1531,108196,2342383,21.65,21.8,21.35,21.6,-0.05,55,2006,7.63,1.01,0,0.0
2006-08-08,1531,181045,3903317,21.5,21.75,21.5,21.5,-0.1,45,2006,7.6,1.0,0,0.0
2006-08-09,1531,81120,1750148,21.6,21.65,21.5,21.65,0.15,39,2006,7.65,1.01,0,0.0
2006-08-10,1531,288286,6259576,21.5,21.85,21.5,21.65,0.0,94,2006,7.65,1.01,0,0.0
2006-08-11,1531,172315,3703409,21.55,21.6,21.4,21.4,-0.25,68,2006,7.56,1.0,0,0.0
2006-08-14,1531,296250,6326149,21.4,21.5,21.25,21.35,-0.05,80,2006,7.54,0.99,0,0.0
2006-08-15,1531,81000,1728700,21.35,21.4,21.3,21.35,0.0,41,2006,7.54,0.99,0,0.0
2006-08-16,1531,239500,5120600,21.45,21.45,21.35,21.4,0.05,91,2006,7.56,1.0,0,0.0
2006-08-17,1531,2375957,53573616,21.5,22.85,21.4,22.85,1.45,674,2006,8.07,1.06,0,0.0
2006-08-18,1531,1467523,33237266,22.85,22.85,22.3,22.65,-0.2,372,2006,8.0,1.05,0,0.0
2006-08-21,1531,748247,16421334,22.5,22.5,21.65,21.7,-0.95,221,2006,7.67,1.01,0,0.0
2006-08-22,1531,606057,13241379,21.7,22.1,21.7,21.8,0.1,171,2006,7.7,1.02,0,0.0
2006-08-23,1531,1053865,22950923,22.0,22.0,21.5,21.8,0.0,335,2006,7.7,1.02,0,0.0
2006-08-24,1531,500000,9224100,18.5,18.55,18.3,18.4,0.0,184,2006,6.5,0.99,0,0.0
