date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2005-09-02,1467,1333572,12645730,9.8,9.8,9.31,9.31,-0.6,243,2005,8.39,0.78,13.8,128.478,0.46319276300514683,5.03,8.97
2005-09-05,1467,886041,8135143,9.3,9.31,9.0,9.15,-0.16,207,2005,24.73,0.77,13.8,126.27000000000001,0.4552324147687533,5.03,8.97
2005-09-06,1467,701778,6431504,9.2,9.39,9.0,9.35,0.2,151,2005,25.27,0.79,13.8,129.03,0.4651828500642452,5.03,8.97
2005-09-07,1467,131955,1216875,9.15,9.35,9.11,9.11,-0.24,62,2005,24.62,0.77,13.8,125.718,0.45324232770965495,5.03,8.97
2005-09-08,1467,516362,4760644,9.15,9.35,9.05,9.34,0.23,134,2005,25.24,0.79,13.8,128.892,0.4646853282994706,5.03,8.97
2005-09-09,1467,159707,1480894,9.3,9.3,9.21,9.26,-0.08,49,2005,25.03,0.78,13.8,127.788,0.46070515418127383,5.03,8.97
2005-09-12,1467,259191,2401547,9.3,9.4,9.12,9.12,-0.14,60,2005,24.65,0.77,13.8,125.856,0.4537398494744295,5.03,8.97
2005-09-13,1467,161713,1478525,9.12,9.2,9.1,9.1,-0.02,51,2005,24.59,0.77,13.8,125.58,0.45274480594488037,5.03,8.97
2005-09-14,1467,178030,1607369,9.1,9.1,9.01,9.03,-0.07,39,2005,24.41,0.76,13.8,124.614,0.4492621535914582,5.03,8.97
2005-09-15,1467,180713,1628491,9.07,9.07,8.9,8.9,-0.13,46,2005,24.05,0.75,13.8,122.82000000000001,0.4427943706493885,5.03,8.97
2005-09-16,1467,176980,1557781,8.81,8.87,8.76,8.87,-0.03,52,2005,23.97,0.75,13.8,122.40599999999999,0.4413018053550647,5.03,8.97
2005-09-19,1467,193676,1720567,8.86,8.92,8.86,8.87,0.0,65,2005,23.97,0.75,13.8,122.40599999999999,0.4413018053550647,5.03,8.97
2005-09-20,1467,223715,1959835,8.86,8.86,8.7,8.71,-0.16,57,2005,23.54,0.73,13.8,120.19800000000002,0.4333414571186713,5.03,8.97
2005-09-21,1467,626063,5638515,8.7,9.29,8.7,9.29,0.58,151,2005,25.11,0.78,13.8,128.202,0.4621977194755976,5.03,8.97
2005-09-22,1467,542409,5019035,9.16,9.38,9.13,9.34,0.05,172,2005,25.24,0.79,13.8,128.892,0.4646853282994706,5.03,8.97
2005-09-23,1467,255327,2366106,9.34,9.34,9.25,9.25,-0.09,47,2005,25.0,0.78,13.8,127.65,0.46020763241649926,5.03,8.97
2005-09-26,1467,85000,780260,9.29,9.29,9.12,9.15,-0.1,31,2005,24.73,0.77,13.8,126.27000000000001,0.4552324147687533,5.03,8.97
2005-09-27,1467,174050,1611345,9.15,9.44,9.15,9.21,0.06,59,2005,24.89,0.78,13.8,127.09800000000001,0.458217545357401,5.03,8.97
2005-09-28,1467,63157,583408,9.33,9.33,9.17,9.18,-0.03,24,2005,24.81,0.77,13.8,126.684,0.4567249800630771,5.03,8.97
2005-09-29,1467,107778,1000802,9.2,9.35,9.2,9.29,0.11,33,2005,25.11,0.78,13.8,128.202,0.4621977194755976,5.03,8.97
2005-09-30,1467,164980,1551393,9.31,9.45,9.31,9.37,0.08,55,2005,25.32,0.79,13.8,129.30599999999998,0.4661778935937943,5.03,8.97
2005-10-03,1467,220375,2064514,9.37,9.44,9.32,9.4,0.03,98,2005,25.41,0.79,13.8,129.72,0.4506516940432128,5.03,8.97
2005-10-04,1467,147040,1371522,9.4,9.4,9.22,9.25,-0.15,39,2005,25.0,0.78,13.8,127.65,0.44346044360635306,5.03,8.97
2005-10-05,1467,174748,1635630,9.4,9.4,9.28,9.37,0.12,40,2005,25.32,0.79,13.8,129.30599999999998,0.4492134439558408,5.03,8.97
2005-10-06,1467,462417,4445082,9.37,9.75,9.37,9.69,0.32,157,2005,26.19,0.82,13.8,133.722,0.4645547782211417,5.03,8.97
2005-10-07,1467,382995,3759780,9.9,9.9,9.75,9.75,0.06,112,2005,26.35,0.82,13.8,134.55,0.4674312783958856,5.03,8.97
2005-10-11,1467,97163,949090,9.79,9.86,9.66,9.72,-0.03,25,2005,26.27,0.82,13.8,134.13600000000002,0.46599302830851375,5.03,8.97
2005-10-12,1467,479450,4662531,9.8,9.85,9.6,9.61,-0.11,108,2005,25.97,0.81,13.8,132.618,0.4607194446548165,5.03,8.97
2005-10-13,1467,178196,1683509,9.4,9.64,9.4,9.49,-0.12,69,2005,25.65,0.8,13.8,130.96200000000002,0.4549664443053288,5.03,8.97
2005-10-14,1467,310111,2993767,9.5,9.8,9.36,9.79,0.3,115,2005,26.46,0.82,13.8,135.102,0.46934894517904824,5.03,8.97
