date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,PER,PBR
2009-03-06,1103,688828,8012718,11.6,11.75,11.5,11.6,-0.1,264,12.47,0.54
2009-03-09,1103,998915,11717560,11.7,11.95,11.6,11.7,0.1,376,12.58,0.55
2009-03-10,1103,1208821,14209849,11.7,11.85,11.65,11.75,0.05,333,12.63,0.55
2009-03-11,1103,6449406,79202475,11.9,12.55,11.85,12.55,0.8,1414,13.49,0.59
2009-03-12,1103,1974716,24537473,12.6,12.6,12.15,12.15,-0.4,674,13.06,0.57
2009-03-13,1103,2741877,34212561,12.45,12.7,12.3,12.6,0.45,841,13.55,0.59
2009-03-16,1103,7667564,101448573,12.7,13.45,12.6,13.45,0.85,2058,14.46,0.63
2009-03-17,1103,3434358,45765921,13.55,13.6,13.0,13.3,-0.15,956,14.3,0.62
2009-03-18,1103,2271923,29850051,13.35,13.5,12.9,13.0,-0.3,725,13.98,0.61
2009-03-19,1103,2248684,29753603,13.0,13.45,13.0,13.05,0.05,639,14.03,0.61
2009-03-20,1103,1164612,15168459,13.4,13.4,12.8,12.8,-0.25,425,13.76,0.6
2009-03-23,1103,1061980,13881340,12.95,13.2,12.9,13.1,0.3,388,14.09,0.62
2009-03-24,1103,3781226,51132580,13.35,13.7,13.3,13.55,0.45,1000,14.57,0.64
2009-03-25,1103,4802614,65742142,13.6,14.0,13.35,13.7,0.15,1155,14.73,0.64
2009-03-26,1103,7023027,101427276,14.3,14.6,14.0,14.4,0.7,1842,15.48,0.68
2009-03-27,1103,4448668,63642277,14.6,14.8,13.95,14.0,-0.4,1159,15.05,0.66
2009-03-30,1103,2004288,27380646,14.0,14.0,13.3,13.3,-0.7,586,14.3,0.62
2009-03-31,1103,1946048,26367688,13.2,13.75,13.2,13.5,0.2,589,14.52,0.63
2009-04-01,1103,5570778,79391393,13.75,14.4,13.65,14.4,0.9,1316,15.48,0.68
2009-04-02,1103,9075728,135199644,14.5,15.4,14.45,15.35,0.95,2176,16.51,0.72
2009-04-03,1103,7142292,111232852,15.55,16.0,15.1,15.2,-0.15,1892,16.17,0.71
2009-04-06,1103,2939254,45157966,15.35,15.6,15.1,15.15,-0.05,803,16.12,0.7
2009-04-07,1103,2533904,38913062,15.2,15.6,15.0,15.5,0.35,788,16.49,0.72
2009-04-08,1103,2906838,44318797,15.4,15.8,14.85,14.85,-0.65,926,15.8,0.69
2009-04-09,1103,4553455,69814101,15.0,15.65,14.9,15.5,0.65,992,16.49,0.72
2009-04-10,1103,7707007,125961457,15.8,16.55,15.7,16.5,1.0,1659,17.55,0.77
2009-04-13,1103,7455581,126206659,16.6,17.45,16.45,17.0,0.5,1721,18.09,0.79
2009-04-14,1103,2853670,47120797,16.9,16.9,16.2,16.5,-0.5,893,17.55,0.77
2009-04-15,1103,2789853,46040947,16.5,16.8,16.2,16.4,-0.1,717,17.45,0.76
2009-04-16,1103,3717258,61871844,16.65,17.0,16.4,16.6,0.2,1052,17.66,0.77
2009-04-17,1103,7506511,123921692,17.05,17.1,15.45,15.45,-1.15,1736,16.44,0.72
2009-04-20,1103,2915034,45105418,15.6,15.95,15.1,15.45,0.0,765,16.44,0.72
2009-04-21,1103,3730234,57580800,15.0,15.9,15.0,15.85,0.4,827,16.86,0.74
2009-04-22,1103,3598390,57610219,16.0,16.35,15.7,16.2,0.35,984,17.23,0.75
2009-04-23,1103,8303443,139299481,16.3,17.2,15.8,17.1,0.9,2029,18.19,0.79
2009-04-24,1103,14847571,260916867,17.0,18.1,17.0,17.65,0.55,3006,18.78,0.82
2009-04-27,1103,10784330,191900088,17.95,18.15,17.3,17.5,-0.15,2295,18.62,0.81
2009-04-28,1103,4995961,83680608,17.6,17.7,16.3,16.35,-1.15,1195,17.39,0.76
2009-04-29,1103,3128208,49243161,15.9,16.2,15.3,15.65,-0.7,827,16.65,0.73
2009-04-30,1103,2996848,49698549,16.6,16.7,16.1,16.7,1.05,859,17.77,0.75
2009-05-04,1103,8488618,149941162,17.4,17.85,17.1,17.7,1.0,1619,0.0,0.79
2009-05-05,1103,5052824,88614092,17.85,18.1,17.0,17.2,-0.5,1228,0.0,0.77
2009-05-06,1103,4626590,80703995,17.0,17.8,16.85,17.65,0.45,1196,0.0,0.79
2009-05-07,1103,5350553,92229047,17.5,17.5,16.8,17.25,-0.4,1168,0.0,0.77
2009-05-08,1103,5320686,89930196,16.9,17.4,16.65,16.75,-0.5,1184,0.0,0.75
2009-05-11,1103,3838071,66010454,16.85,17.35,16.8,17.2,0.45,948,0.0,0.77
2009-05-12,1103,3279626,54246023,16.9,17.2,16.15,16.2,-1.0,833,0.0,0.73
2009-05-13,1103,2049876,33397281,16.2,16.5,16.1,16.3,0.1,606,0.0,0.73
2009-05-14,1103,1904134,30161506,16.0,16.15,15.85,15.95,-0.35,513,0.0,0.72
2009-05-15,1103,1773803,28946883,15.9,16.5,15.9,16.3,0.35,629,0.0,0.73
2009-05-18,1103,4237479,70775893,16.1,17.1,16.0,17.1,0.8,1287,0.0,0.77
2009-05-19,1103,6427141,112715297,17.3,17.8,17.1,17.1,0.0,1333,0.0,0.77
2009-05-20,1103,2496304,42663775,17.3,17.35,16.8,17.1,0.0,701,0.0,0.77
2009-05-21,1103,4595566,79310427,17.1,17.7,16.9,17.3,0.2,1196,0.0,0.78
2009-05-22,1103,4423642,76385965,17.3,17.5,16.9,17.3,0.0,1045,0.0,0.78
2009-05-25,1103,4397195,77138210,17.5,17.8,17.25,17.6,0.3,1027,0.0,0.79
2009-05-26,1103,17344106,323237910,18.05,18.8,17.8,18.7,1.1,2895,0.0,0.84
2009-05-27,1103,13718217,256955579,18.9,19.05,18.2,18.7,0.0,2514,0.0,0.84
2009-06-01,1103,5864236,108972265,18.75,18.8,18.3,18.7,0.0,1157,0.0,0.84
2009-06-02,1103,6609125,122239100,18.8,18.9,17.9,18.0,-0.7,1573,0.0,0.81
2009-06-03,1103,3670627,63266362,17.7,17.7,16.95,17.05,-0.95,943,0.0,0.76
2009-06-04,1103,2673674,45489469,17.05,17.3,16.7,16.8,-0.25,666,0.0,0.75
2009-06-05,1103,2049644,34760531,16.9,17.2,16.8,17.0,0.2,506,0.0,0.76
2009-06-06,1103,1562155,26762790,16.9,17.5,16.8,17.5,0.5,451,0.0,0.78
2009-06-08,1103,1720297,29383607,17.4,17.5,16.7,16.7,-0.8,533,0.0,0.75
2009-06-09,1103,3353137,53153784,16.6,16.6,15.55,15.55,-1.15,938,0.0,0.7
2009-06-10,1103,1398166,21745978,15.6,15.8,15.1,15.5,-0.05,398,0.0,0.7
2009-06-11,1103,1827720,28470005,15.5,15.95,15.15,15.9,0.4,534,0.0,0.71
2009-06-12,1103,2522464,40369082,16.0,16.35,15.5,15.7,-0.2,958,0.0,0.7
2009-06-15,1103,2091853,31254686,15.55,15.55,14.65,14.7,-1.0,661,0.0,0.66
2009-06-16,1103,1917583,27837052,14.5,14.85,14.3,14.5,-0.2,719,0.0,0.65
2009-06-17,1103,1277724,18697294,14.5,14.85,14.4,14.4,-0.1,483,0.0,0.65
2009-06-18,1103,1855656,26626764,14.4,14.7,13.85,14.15,-0.25,445,0.0,0.63
2009-06-19,1103,1721822,24758173,14.2,14.7,14.2,14.7,0.55,490,0.0,0.66
2009-06-22,1103,1456035,21521617,15.1,15.1,14.5,14.8,0.1,420,0.0,0.66
2009-06-23,1103,1186172,17096098,14.45,14.6,14.3,14.35,-0.45,327,0.0,0.64
2009-06-24,1103,3431272,51508654,14.55,15.35,14.5,15.2,0.85,994,0.0,0.68
2009-06-25,1103,3455021,53295214,15.5,15.7,15.1,15.3,0.1,1068,0.0,0.69
2009-06-26,1103,2202845,34142376,15.5,15.7,15.35,15.7,0.4,691,0.0,0.7
2009-06-29,1103,962515,14779648,15.4,15.7,15.2,15.25,-0.45,319,0.0,0.68
2009-06-30,1103,1123958,17186665,15.45,15.55,15.0,15.1,-0.15,370,0.0,0.68
2009-07-01,1103,1031091,15682671,15.1,15.5,14.9,15.25,0.15,361,0.0,0.68
2009-07-02,1103,2100589,32875169,15.5,15.95,15.3,15.5,0.25,711,0.0,0.7
2009-07-03,1103,702546,10823128,15.4,15.5,15.3,15.45,-0.05,225,0.0,0.69
2009-07-06,1103,2949150,47145300,15.5,16.2,15.5,16.1,0.65,766,0.0,0.72
2009-07-07,1103,2757437,44745228,16.25,16.5,15.8,16.1,0.0,756,0.0,0.72
2009-07-08,1103,2033197,31830001,16.0,16.0,15.45,15.6,-0.5,621,0.0,0.7
2009-07-09,1103,1729117,27193571,15.8,15.9,15.55,15.6,0.0,543,0.0,0.7
2009-07-10,1103,1950653,30950911,15.65,16.0,15.65,15.85,0.25,526,0.0,0.71
2009-07-13,1103,1464980,22730493,16.2,16.2,15.1,15.15,-0.7,484,0.0,0.68
2009-07-14,1103,1238978,18912009,15.35,15.6,15.1,15.5,0.35,470,0.0,0.7
2009-07-15,1103,1219966,19269701,15.65,15.9,15.5,15.9,0.4,442,0.0,0.71
2009-07-16,1103,1728487,27601891,16.1,16.3,15.7,15.7,-0.2,483,0.0,0.7
2009-07-17,1103,1069645,16845302,15.7,15.95,15.6,15.7,0.0,325,0.0,0.7
2009-07-20,1103,931972,14713502,15.8,15.9,15.7,15.8,0.1,271,0.0,0.71
2009-07-21,1103,1432684,22659450,15.9,16.05,15.7,15.7,-0.1,342,0.0,0.7
2009-07-22,1103,1358239,21515557,15.8,15.95,15.75,15.85,0.15,296,0.0,0.71
2009-07-23,1103,2941197,47234915,15.85,16.25,15.8,15.9,0.05,740,0.0,0.71
2009-07-24,1103,2416628,38430603,16.0,16.15,15.75,15.75,-0.15,687,0.0,0.71
2009-07-27,1103,4245416,67972706,16.0,16.15,15.8,16.1,0.35,879,0.0,0.72
2009-07-28,1103,11289125,187675927,16.3,16.9,16.3,16.85,0.75,2162,0.0,0.76
2009-07-29,1103,4116714,68380857,16.9,16.9,16.4,16.7,-0.15,1126,0.0,0.75
2009-07-30,1103,9956080,169281244,16.8,17.35,16.6,17.0,0.3,2520,0.0,0.76
2009-07-31,1103,5799839,99822877,17.1,17.45,16.95,16.95,-0.05,1347,0.0,0.76
2009-08-03,1103,3257713,56087605,17.1,17.35,17.0,17.3,0.35,987,0.0,0.78
2009-08-04,1103,6552425,114352941,17.5,17.75,16.8,16.8,-0.5,1711,0.0,0.75
2009-08-05,1103,6594716,109083345,17.1,17.25,15.7,15.9,-0.9,1796,0.0,0.71
2009-08-06,1103,3589073,56423999,16.0,16.1,15.35,15.75,-0.15,979,0.0,0.71
2009-08-10,1103,6677519,109673606,16.8,16.8,16.2,16.35,0.6,1890,0.0,0.73
2009-08-11,1103,2436768,39688561,16.5,16.55,16.05,16.3,-0.05,819,0.0,0.73
2009-08-12,1103,1251021,20288734,16.3,16.4,16.1,16.15,-0.15,433,0.0,0.72
2009-08-13,1103,1556341,25433073,16.4,16.5,16.25,16.35,0.2,553,0.0,0.73
2009-08-14,1103,3822273,64078952,16.5,16.95,16.5,16.8,0.45,1227,0.0,0.75
2009-08-17,1103,2116184,35423542,16.85,16.95,16.6,16.6,-0.2,707,0.0,0.74
2009-08-18,1103,2117483,34082291,16.4,16.45,15.7,16.15,-0.45,713,0.0,0.72
2009-08-19,1103,1449326,23316660,16.15,16.35,15.85,15.85,-0.3,487,0.0,0.71
2009-08-20,1103,1837178,28512558,15.8,15.85,15.3,15.5,-0.35,593,0.0,0.7
2009-08-21,1103,2455463,37902576,15.5,15.7,15.0,15.4,-0.1,549,0.0,0.69
2009-08-24,1103,1526669,23870647,15.5,15.8,15.45,15.7,0.3,454,0.0,0.7
2009-08-25,1103,893206,13926340,15.7,15.7,15.5,15.5,-0.2,234,0.0,0.7
2009-08-26,1103,1356000,20626897,15.5,15.7,15.05,15.05,-0.45,377,0.0,0.67
2009-08-27,1103,1260181,18905521,14.85,15.1,14.85,15.05,0.0,445,0.0,0.67
2009-08-28,1103,977026,14790840,15.2,15.25,15.0,15.0,-0.05,274,0.0,0.65
2009-08-31,1103,964200,14660579,15.05,15.35,15.05,15.15,0.15,284,56.11,0.66
2009-09-01,1103,1826097,27853683,15.1,15.45,15.05,15.4,0.25,464,57.04,0.67
2009-09-02,1103,1219598,18641092,15.25,15.4,15.15,15.35,-0.05,469,56.85,0.67
2009-09-03,1103,1617578,25041155,15.3,15.7,15.25,15.55,0.2,492,57.59,0.68
2009-09-04,1103,1804175,28175911,15.6,15.8,15.45,15.55,0.0,522,57.59,0.68
2009-09-07,1103,1183028,18486829,15.75,15.8,15.45,15.6,0.05,267,57.78,0.68
2009-09-08,1103,2212525,35214813,15.65,16.05,15.65,15.85,0.25,632,58.7,0.69
2009-09-09,1103,2152074,34437717,15.9,16.15,15.85,16.0,0.15,494,59.26,0.7
2009-09-10,1103,1920880,30922896,16.3,16.5,15.85,15.85,-0.15,588,58.7,0.69
2009-09-11,1103,1105409,17526135,15.9,15.95,15.75,15.8,-0.05,343,58.52,0.69
2009-09-14,1103,983905,15425919,15.7,15.8,15.6,15.6,-0.2,357,57.78,0.68
2009-09-15,1103,812576,12741080,15.8,15.8,15.6,15.7,0.1,327,58.15,0.68
2009-09-16,1103,1139549,18011163,15.75,15.9,15.7,15.8,0.1,422,58.52,0.69
2009-09-17,1103,1321987,21114285,15.9,16.1,15.85,15.9,0.1,484,58.89,0.69
2009-09-18,1103,2736210,44198011,15.9,16.35,15.85,16.35,0.45,541,60.56,0.71
2009-09-21,1103,10112996,171099816,16.6,17.2,16.5,17.05,0.7,2297,63.15,0.74
2009-09-22,1103,7639636,131935335,17.25,17.55,17.05,17.05,0.0,2036,63.15,0.74
2009-09-23,1103,3821165,63977948,17.05,17.15,16.45,16.45,-0.6,964,60.93,0.72
2009-09-24,1103,1476719,24220163,16.4,16.65,16.2,16.35,-0.1,439,60.56,0.71
2009-09-25,1103,1488797,24525665,16.25,16.6,16.25,16.5,0.15,416,61.11,0.72
2009-09-28,1103,869454,14180575,16.45,16.5,16.2,16.25,-0.25,284,60.19,0.71
2009-09-29,1103,2940049,49017099,16.5,16.9,16.35,16.7,0.45,754,61.85,0.73
2009-09-30,1103,3512186,59505522,16.75,17.15,16.65,16.9,0.2,828,62.59,0.74
2009-10-01,1103,2116454,35915563,17.1,17.15,16.8,17.0,0.1,684,62.96,0.74
2009-10-02,1103,1976665,33338568,16.65,17.05,16.65,16.85,-0.15,601,62.41,0.73
2009-10-05,1103,3662369,62657138,16.85,17.3,16.85,17.15,0.3,951,63.52,0.75
2009-10-06,1103,2252209,38641400,17.35,17.35,17.05,17.05,-0.1,669,63.15,0.74
2009-10-07,1103,2172900,37137100,17.05,17.15,17.0,17.1,0.05,589,63.33,0.74
2009-10-08,1103,13584061,240085162,17.2,18.0,17.1,17.6,0.5,3017,65.19,0.77
2009-10-09,1103,19471009,362289396,18.2,18.8,18.1,18.8,1.2,4260,69.63,0.82
2009-10-12,1103,14995407,293794593,19.2,20.0,19.1,19.9,1.1,3334,73.7,0.87
2009-10-13,1103,11122800,221001748,19.6,20.25,19.5,20.0,0.1,2946,74.07,0.87
2009-10-14,1103,8188764,164375060,20.25,20.5,19.7,19.7,-0.3,2071,72.96,0.86
2009-10-15,1103,6974873,136648280,20.0,20.15,18.8,18.9,-0.8,1839,70.0,0.82
2009-10-16,1103,5105486,96774834,18.9,19.15,18.8,19.05,0.15,1191,70.56,0.83
2009-10-19,1103,2741195,52149345,19.1,19.2,18.85,18.9,-0.15,770,70.0,0.82
2009-10-20,1103,7761240,150592502,19.4,19.6,19.1,19.55,0.65,2234,72.41,0.85
2009-10-21,1103,2893380,55427324,19.4,19.4,19.0,19.05,-0.5,864,70.56,0.83
2009-10-22,1103,3406721,63120106,18.8,19.05,18.3,18.4,-0.65,994,68.15,0.8
2009-10-23,1103,1922410,35571039,18.55,18.7,18.3,18.65,0.25,706,69.07,0.81
2009-10-26,1103,2028855,37556080,18.75,18.85,18.3,18.45,-0.2,688,68.33,0.8
2009-10-27,1103,2322077,42039036,18.35,18.35,18.0,18.1,-0.35,631,67.04,0.79
2009-10-28,1103,2853733,50788682,18.1,18.2,17.5,17.7,-0.4,765,65.56,0.77
2009-10-29,1103,3694220,62523140,17.3,17.3,16.7,17.0,-0.7,972,62.96,0.74
2009-10-30,1103,1835603,31195666,17.2,17.25,16.8,16.8,-0.2,652,62.22,0.72
2009-11-02,1103,1707348,28005892,16.4,16.65,16.2,16.45,-0.35,646,36.56,0.7
2009-11-03,1103,3425250,57327250,16.4,17.1,16.35,17.0,0.55,962,37.78,0.73
2009-11-04,1103,1589479,27201086,17.0,17.2,16.95,17.15,0.15,548,38.11,0.73
2009-11-05,1103,1452645,24612427,17.1,17.15,16.8,16.85,-0.3,549,37.44,0.72
2009-11-06,1103,1379321,23428402,17.0,17.1,16.85,16.85,0.0,364,37.44,0.72
2009-11-09,1103,2480684,43280497,17.15,17.65,17.1,17.5,0.65,830,38.89,0.75
2009-11-10,1103,2380659,42307075,17.6,18.0,17.55,17.65,0.15,777,39.22,0.75
2009-11-11,1103,1749540,30580162,17.65,17.65,17.35,17.55,-0.1,560,39.0,0.75
2009-11-12,1103,1697777,29669984,17.6,17.65,17.35,17.4,-0.15,512,38.67,0.74
2009-11-13,1103,1432483,25185871,17.4,17.7,17.4,17.55,0.15,515,39.0,0.75
2009-11-16,1103,1347900,23884380,17.7,17.8,17.6,17.75,0.2,472,39.44,0.76
2009-11-17,1103,1597641,28280149,17.85,17.9,17.55,17.55,-0.2,557,39.0,0.75
2009-11-18,1103,2262207,39537092,17.55,17.75,17.35,17.5,-0.05,692,38.89,0.75
2009-11-19,1103,2029284,35105413,17.5,17.55,17.2,17.2,-0.3,602,38.22,0.74
2009-11-20,1103,1022258,17638594,17.2,17.4,17.1,17.35,0.15,397,38.56,0.74
2009-11-23,1103,896767,15443009,17.4,17.4,17.1,17.15,-0.2,361,38.11,0.73
2009-11-24,1103,1109191,19134308,17.2,17.35,17.15,17.25,0.1,524,38.33,0.74
2009-11-25,1103,1134529,19555638,17.25,17.4,17.15,17.15,-0.1,401,38.11,0.73
2009-11-26,1103,2132668,36618163,17.2,17.35,17.1,17.15,0.0,573,38.11,0.73
2009-11-27,1103,2208914,37037230,16.95,16.95,16.6,16.6,-0.55,660,36.89,0.71
2009-11-30,1103,1701198,28966916,16.75,17.2,16.75,17.0,0.4,500,37.78,0.73
2009-12-01,1103,4780327,84017995,17.2,17.9,17.05,17.7,0.7,1428,39.33,0.76
2009-12-02,1103,10170985,184147017,17.9,18.4,17.6,18.2,0.5,2716,40.44,0.78
2009-12-03,1103,4777595,86335809,18.3,18.4,17.85,18.0,-0.2,1543,40.0,0.77
2009-12-04,1103,5098444,90127831,17.9,17.9,17.5,17.6,-0.4,1314,39.11,0.75
2009-12-07,1103,2221158,39402386,17.8,17.9,17.6,17.8,0.2,671,39.56,0.76
2009-12-08,1103,1647666,29316116,17.8,17.95,17.65,17.85,0.05,554,39.67,0.76
2009-12-09,1103,4345789,76233472,17.8,17.8,17.45,17.5,-0.35,1206,38.89,0.75
2009-12-10,1103,5347773,92710569,17.75,17.75,17.0,17.15,-0.35,1349,38.11,0.73
2009-12-11,1103,2578091,45036616,17.1,17.7,17.1,17.3,0.15,902,38.44,0.74
2009-12-14,1103,2258620,39756058,17.3,17.8,17.3,17.7,0.4,741,39.33,0.76
2009-12-15,1103,1042246,18386718,17.8,17.8,17.55,17.65,-0.05,402,39.22,0.75
2009-12-16,1103,1408499,24795202,17.65,17.8,17.5,17.55,-0.1,431,39.0,0.75
2009-12-17,1103,1703258,30053212,17.55,17.7,17.55,17.6,0.05,659,39.11,0.75
2009-12-18,1103,1425100,25079853,17.6,17.75,17.5,17.6,0.0,408,39.11,0.75
2009-12-21,1103,5466329,98507609,17.7,18.2,17.55,18.0,0.4,1510,40.0,0.77
2009-12-22,1103,4148661,74728379,18.2,18.2,17.85,17.85,-0.15,1136,39.67,0.76
2009-12-23,1103,2312082,41215584,17.9,17.95,17.7,17.7,-0.15,707,39.33,0.76
2009-12-24,1103,1913409,34025958,17.85,17.9,17.7,17.75,0.05,544,39.44,0.76
2009-12-25,1103,2411641,42736002,17.8,17.9,17.6,17.9,0.15,822,39.78,0.77
2009-12-28,1103,3125432,56403990,17.9,18.2,17.8,18.05,0.15,969,40.11,0.77
2009-12-29,1103,2296435,41396425,18.1,18.15,17.95,17.95,-0.1,620,39.89,0.77
2009-12-30,1103,1787678,32136710,18.0,18.1,17.9,17.9,-0.05,540,39.78,0.77
2009-12-31,1103,2318322,41751196,18.0,18.1,17.9,18.1,0.2,680,40.22,0.77
2010-01-04,1103,5756588,105074051,18.2,18.6,17.85,18.4,0.3,1558,40.89,0.79
2010-01-05,1103,5511581,101855016,18.4,18.9,18.15,18.3,-0.1,1570,40.67,0.78
2010-01-06,1103,9804962,177984416,18.4,18.55,17.95,18.0,-0.3,1973,40.0,0.77
2010-01-07,1103,4891869,88125069,18.1,18.3,17.7,17.7,-0.3,1250,39.33,0.76
2010-01-08,1103,2642759,47221290,17.8,18.0,17.7,17.95,0.25,706,39.89,0.77
2010-01-11,1103,8934259,164574472,17.95,18.65,17.95,18.4,0.45,2305,40.89,0.79
2010-01-12,1103,2920580,53092040,18.5,18.6,18.05,18.05,-0.35,922,40.11,0.77
2010-01-13,1103,3855286,68499578,18.0,18.0,17.65,17.65,-0.4,1244,39.22,0.75
2010-01-14,1103,1861398,33061565,17.75,17.85,17.7,17.75,0.1,520,39.44,0.76
2010-01-15,1103,2312064,41128629,17.8,17.9,17.7,17.8,0.05,579,39.56,0.76
2010-01-18,1103,2114531,37556562,17.7,17.85,17.65,17.75,-0.05,547,39.44,0.76
2010-01-19,1103,5881658,105857237,17.75,18.25,17.7,17.75,0.0,1421,39.44,0.76
2010-01-20,1103,2196511,38928689,17.9,17.95,17.6,17.6,-0.15,809,39.11,0.75
2010-01-21,1103,2990018,52262106,17.75,17.75,17.2,17.2,-0.4,909,38.22,0.74
2010-01-22,1103,5555723,96143291,17.1,17.7,17.05,17.05,-0.15,1602,37.89,0.73
2010-01-25,1103,2184204,36611639,16.9,16.95,16.6,16.7,-0.35,787,37.11,0.71
2010-01-26,1103,4502521,72922975,16.8,16.85,15.55,15.8,-0.9,1285,35.11,0.68
2010-01-27,1103,2071258,32606577,15.8,15.95,15.5,15.6,-0.2,662,34.67,0.67
2010-01-28,1103,1178764,18722243,15.6,16.1,15.6,16.0,0.4,430,35.56,0.68
2010-01-29,1103,1071419,16810513,15.8,15.85,15.5,15.8,-0.2,406,35.11,0.68
2010-02-01,1103,1221376,19266538,15.8,16.05,15.6,15.65,-0.15,490,34.78,0.67
2010-02-02,1103,1594183,24844956,15.85,15.9,15.3,15.35,-0.3,524,34.11,0.66
2010-02-03,1103,866370,13384882,15.6,15.6,15.35,15.5,0.15,332,34.44,0.66
2010-02-04,1103,650890,10087696,15.5,15.6,15.45,15.45,-0.05,244,34.33,0.66
2010-02-05,1103,2075108,30460892,15.2,15.2,14.4,14.45,-1.0,657,32.11,0.62
2010-02-06,1103,1959817,27517278,14.3,14.45,13.6,14.0,-0.45,566,31.11,0.6
2010-02-08,1103,1587855,22241158,14.0,14.15,13.9,14.05,0.05,484,31.22,0.6
2010-02-09,1103,1141022,16420070,14.0,14.65,13.95,14.55,0.5,364,32.33,0.62
2010-02-10,1103,1077114,15906485,14.65,14.85,14.65,14.7,0.15,377,32.67,0.63
2010-02-22,1103,961623,14401373,15.1,15.1,14.85,15.0,0.3,283,33.33,0.64
2010-02-23,1103,858009,12843832,14.95,15.1,14.85,15.1,0.1,209,33.56,0.65
2010-02-24,1103,546702,8177854,15.0,15.0,14.9,15.0,-0.1,171,33.33,0.64
2010-02-25,1103,869549,12890442,15.0,15.05,14.65,14.7,-0.3,283,32.67,0.63
2010-02-26,1103,619120,9097824,14.75,14.85,14.6,14.6,-0.1,221,32.44,0.62
2010-03-01,1103,1378282,20522160,14.65,15.0,14.6,14.95,0.35,433,33.22,0.64
2010-03-02,1103,814949,12270785,15.0,15.15,14.95,15.1,0.15,306,33.56,0.65
2010-03-03,1103,812675,12325652,15.1,15.35,15.0,15.15,0.05,283,33.67,0.65
2010-03-04,1103,1911128,29462791,15.3,15.65,15.2,15.3,0.15,647,34.0,0.65
2010-03-05,1103,818948,12586152,15.4,15.55,15.25,15.25,-0.05,311,33.89,0.65
2010-03-08,1103,1430598,21945012,15.3,15.45,15.25,15.35,0.1,315,34.11,0.66
2010-03-09,1103,550479,8388624,15.3,15.3,15.2,15.25,-0.1,212,33.89,0.65
2010-03-10,1103,491047,7507310,15.25,15.35,15.2,15.25,0.0,180,33.89,0.65
2010-03-11,1103,652970,9994038,15.3,15.4,15.25,15.3,0.05,205,34.0,0.65
2010-03-12,1103,472664,7224021,15.35,15.35,15.25,15.3,0.0,160,34.0,0.65
2010-03-15,1103,1032452,15769918,15.3,15.4,15.1,15.1,-0.2,264,33.56,0.65
2010-03-16,1103,493219,7462325,15.1,15.25,15.05,15.25,0.15,200,33.89,0.65
2010-03-17,1103,959776,14700416,15.3,15.45,15.25,15.35,0.1,287,34.11,0.66
2010-03-18,1103,1395812,21675589,15.35,15.65,15.35,15.55,0.2,389,34.56,0.66
2010-03-19,1103,1056206,16526705,15.7,15.75,15.6,15.7,0.15,366,34.89,0.67
2010-03-22,1103,579935,9024338,15.7,15.7,15.5,15.6,-0.1,209,34.67,0.67
2010-03-23,1103,572977,8930934,15.6,15.65,15.5,15.55,-0.05,222,34.56,0.66
2010-03-24,1103,1434634,22561273,15.7,15.85,15.55,15.6,0.05,433,34.67,0.67
2010-03-25,1103,1096808,17060625,15.7,15.7,15.45,15.55,-0.05,299,34.56,0.66
2010-03-26,1103,711489,11081648,15.55,15.75,15.45,15.6,0.05,207,34.67,0.67
2010-03-29,1103,1473463,23215885,15.6,15.9,15.6,15.85,0.25,396,35.22,0.68
2010-03-30,1103,998162,15694722,15.9,15.9,15.6,15.7,-0.15,270,34.89,0.67
2010-03-31,1103,1041798,16326853,15.7,15.8,15.6,15.65,-0.05,251,34.78,0.67
2010-04-01,1103,1535217,24247464,15.7,15.9,15.7,15.85,0.2,421,35.22,0.68
2010-04-02,1103,1053693,16744840,15.9,15.95,15.8,15.9,0.05,307,35.33,0.68
2010-04-06,1103,1533204,24496084,15.95,16.15,15.85,16.0,0.1,499,35.56,0.68
2010-04-07,1103,1298520,20816870,16.0,16.15,15.9,16.05,0.05,328,35.67,0.69
2010-04-08,1103,954238,15278008,16.0,16.15,15.9,16.0,-0.05,353,35.56,0.68
2010-04-09,1103,929829,14939764,16.1,16.15,15.95,16.1,0.1,392,35.78,0.69
2010-04-12,1103,1186730,19133880,16.1,16.2,16.05,16.1,0.0,345,35.78,0.69
2010-04-13,1103,1314271,20979916,16.1,16.2,15.75,15.8,-0.3,283,35.11,0.68
2010-04-14,1103,660730,10545197,15.8,16.05,15.8,16.0,0.2,228,35.56,0.68
2010-04-15,1103,1416446,22942943,16.1,16.25,16.1,16.25,0.25,402,36.11,0.69
2010-04-16,1103,1350620,21763820,16.3,16.35,16.0,16.1,-0.15,367,35.78,0.69
2010-04-19,1103,1149302,17914586,15.85,15.9,15.25,15.3,-0.8,414,34.0,0.65
2010-04-20,1103,2035859,31036951,15.3,15.4,15.15,15.2,-0.1,378,33.78,0.65
2010-04-21,1103,911982,14021769,15.25,15.5,15.25,15.4,0.2,266,34.22,0.66
2010-04-22,1103,740656,11306414,15.4,15.4,15.2,15.25,-0.15,386,33.89,0.65
2010-04-23,1103,1157676,17566701,15.3,15.3,15.05,15.1,-0.15,383,33.56,0.65
2010-04-26,1103,1048655,16146094,15.25,15.5,15.25,15.45,0.35,299,34.33,0.66
2010-04-27,1103,557792,8555072,15.45,15.45,15.3,15.35,-0.1,154,34.11,0.66
