date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2005-09-02,1309,573000,4708390,8.13,8.29,8.12,8.19,0.07,149,2005,204.75,0.6,27.1,221.949,0.23277089116362268,1.39,1.66
2005-09-05,1309,161056,1324192,8.24,8.26,8.18,8.18,-0.01,67,2005,204.5,0.59,27.1,221.678,0.23248667762129835,1.39,1.66
2005-09-06,1309,212654,1749805,8.2,8.25,8.2,8.22,0.04,72,2005,205.5,0.6,27.1,222.76200000000003,0.2336235317905957,1.39,1.66
2005-09-07,1309,448480,3692409,8.24,8.26,8.2,8.23,0.01,100,2005,205.75,0.6,27.1,223.03300000000002,0.23390774533291997,1.39,1.66
2005-09-08,1309,212599,1744067,8.23,8.23,8.17,8.18,-0.05,75,2005,204.5,0.59,27.1,221.678,0.23248667762129835,1.39,1.66
2005-09-09,1309,235462,1909113,8.18,8.18,8.03,8.03,-0.15,95,2005,200.75,0.58,27.1,217.613,0.22822347448643346,1.39,1.66
2005-09-12,1309,413106,3310575,8.03,8.08,8.0,8.0,-0.03,96,2005,200.0,0.58,27.1,216.8,0.2273708338594605,1.39,1.66
2005-09-13,1309,341917,2754177,8.0,8.16,7.98,8.02,0.02,122,2005,200.5,0.58,27.1,217.342,0.22793926094410916,1.39,1.66
2005-09-14,1309,171510,1369512,8.14,8.14,7.92,7.94,-0.08,75,2005,198.5,0.58,27.1,215.17400000000004,0.2256655526055146,1.39,1.66
2005-09-15,1309,507413,3942931,8.0,8.0,7.59,7.6,-0.34,127,2005,190.0,0.55,27.1,205.96,0.21600229216648748,1.39,1.66
2005-09-16,1309,897000,6685610,7.5,7.6,7.38,7.38,-0.22,191,2005,184.5,0.54,27.1,199.99800000000002,0.20974959423535233,1.39,1.66
2005-09-19,1309,692290,5048368,7.41,7.58,7.07,7.09,-0.29,162,2005,177.25,0.52,27.1,192.139,0.20150740150794685,1.39,1.66
2005-09-20,1309,1277205,9047865,7.05,7.29,6.92,7.2,0.11,254,2005,180.0,0.52,27.1,195.12,0.20463375047351445,1.39,1.66
2005-09-21,1309,543700,3946808,7.2,7.35,7.2,7.25,0.05,155,2005,181.25,0.53,27.1,196.47500000000002,0.2060548181851361,1.39,1.66
2005-09-22,1309,2884100,21553461,7.15,7.59,7.15,7.42,0.17,611,2005,185.5,0.54,27.1,201.08200000000002,0.21088644840464962,1.39,1.66
2005-09-23,1309,1245917,9245654,7.6,7.6,7.3,7.45,0.03,255,2005,186.25,0.54,27.1,201.895,0.21173908903162258,1.39,1.66
2005-09-26,1309,703371,5161187,7.5,7.5,7.24,7.24,-0.21,135,2005,181.0,0.53,27.1,196.204,0.20577060464281174,1.39,1.66
2005-09-27,1309,941818,6920639,7.31,7.48,7.21,7.21,-0.03,171,2005,180.25,0.52,27.1,195.39100000000002,0.20491796401583878,1.39,1.66
2005-09-28,1309,609660,4373822,7.19,7.3,7.12,7.13,-0.08,128,2005,178.25,0.52,27.1,193.223,0.2026442556772442,1.39,1.66
2005-09-29,1309,343000,2474700,7.13,7.24,7.13,7.22,0.09,94,2005,180.5,0.53,27.1,195.662,0.20520217755816308,1.39,1.66
2005-09-30,1309,2764293,20771542,7.32,7.69,7.25,7.61,0.39,603,2005,190.25,0.55,27.1,206.23100000000002,0.21628650570881183,1.39,1.66
2005-10-03,1309,1059165,8035046,7.65,7.65,7.51,7.56,-0.05,283,2005,189.0,0.55,27.1,204.876,0.21359841962441475,1.39,1.66
2005-10-04,1309,538000,4054200,7.64,7.64,7.48,7.48,-0.08,130,2005,187.0,0.54,27.1,202.70800000000003,0.21133811888764847,1.39,1.66
2005-10-05,1309,598653,4445473,7.5,7.5,7.37,7.38,-0.1,162,2005,184.5,0.54,27.1,199.99800000000002,0.20851274296669062,1.39,1.66
2005-10-06,1309,643749,4698353,7.31,7.38,7.23,7.23,-0.15,158,2005,180.75,0.53,27.1,195.93300000000002,0.20427467908525382,1.39,1.66
2005-10-07,1309,1312877,9679943,7.23,7.45,7.23,7.31,0.08,320,2005,182.75,0.53,27.1,198.101,0.20653497982202007,1.39,1.66
2005-10-11,1309,1255123,9330401,7.35,7.5,7.35,7.39,0.08,262,2005,184.75,0.54,27.1,200.269,0.20879528055878638,1.39,1.66
2005-10-12,1309,5025571,39306635,7.42,7.9,7.42,7.9,0.51,1041,2005,197.5,0.57,27.1,214.09000000000003,0.22320469775567153,1.39,1.66
2005-10-13,1309,1729130,13378949,7.9,7.9,7.53,7.61,-0.29,470,2005,190.25,0.55,27.1,206.23100000000002,0.2150111075848937,1.39,1.66
2005-10-14,1309,1615123,12625260,7.61,7.96,7.61,7.82,0.21,478,2005,195.5,0.57,27.1,211.92200000000003,0.22094439701890523,1.39,1.66
2005-10-17,1309,1791000,13753410,8.1,8.1,7.35,7.38,-0.44,402,2005,184.5,0.54,27.1,199.99800000000002,0.20851274296669062,1.39,1.66
2005-10-18,1309,829375,6178030,7.45,7.5,7.38,7.42,0.04,217,2005,185.5,0.54,27.1,201.08200000000002,0.20964289333507377,1.39,1.66
2005-10-19,1309,1682940,12071474,7.35,7.4,7.05,7.11,-0.31,323,2005,177.75,0.52,27.1,192.681,0.20088422798010436,1.39,1.66
