date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2007-11-28,8163,6354392,611513980,97.0,99.4,92.5,93.0,0.0,2358,2007,0.0,3.91,27.5,2557.5,1.6689054688221376,16.78,25.46
2007-11-29,8163,3492222,326543327,94.0,95.8,91.2,94.0,1.0,1565,2007,17.77,3.95,27.5,2585.0,1.6868506889169994,16.78,25.46
2007-11-30,8163,1243291,115347272,94.0,94.0,92.2,92.2,-1.8,738,2007,17.43,3.88,27.5,2535.5,1.6545492927462484,16.78,25.46
2007-12-03,8163,2033637,191896326,92.5,95.8,92.1,94.9,2.7,832,2007,17.94,3.99,27.5,2609.75,1.6706635198849449,16.78,25.46
2007-12-04,8163,1873003,175529869,95.0,95.0,93.3,93.8,-1.1,682,2007,17.73,3.95,27.5,2579.5,1.651298610803033,16.78,25.46
2007-12-05,8163,2357077,226200257,93.5,97.7,93.2,97.3,3.5,1109,2007,18.39,4.09,27.5,2675.75,1.7129142306091163,16.78,25.46
2007-12-06,8163,4333062,430024776,99.0,100.0,98.0,98.4,1.1,1890,2007,18.6,4.14,27.5,2706.0,1.7322791396910282,16.78,25.46
2007-12-07,8163,1525915,148811740,99.3,99.5,96.0,96.3,-2.1,859,2007,18.2,4.05,27.5,2648.25,1.6953097678073783,16.78,25.46
2007-12-10,8163,1341368,125293356,96.3,96.3,91.5,92.0,-4.3,793,2007,17.39,3.87,27.5,2530.0,1.6196105777599044,16.78,25.46
2007-12-11,8163,846601,78047092,92.1,93.2,91.5,92.1,0.1,535,2007,17.41,3.87,27.5,2532.75,1.6213710240400783,16.78,25.46
2007-12-12,8163,1378400,123557375,90.0,91.1,88.8,89.7,-2.4,750,2007,16.96,3.77,27.5,2466.75,1.5791203133159069,16.78,25.46
2007-12-13,8163,1911613,164197505,89.0,89.5,84.0,85.2,-4.5,1034,2007,16.11,3.58,27.5,2343.0,1.4999002307080853,16.78,25.46
2007-12-14,8163,1978716,167699160,84.0,87.6,82.8,85.0,-0.2,907,2007,16.07,3.58,27.5,2337.5,1.4963793381477377,16.78,25.46
2007-12-17,8163,2150202,181847466,85.0,86.0,82.0,83.0,-2.0,750,2007,15.69,3.49,27.5,2282.5,1.4611704125442617,16.78,25.46
2007-12-18,8163,1999945,164514325,82.0,84.9,79.0,84.9,1.9,863,2007,16.05,3.57,27.5,2334.75,1.494618891867564,16.78,25.46
