date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE
2007-01-02,6113,254,2180,8.8,8.85,8.45,8.55,-0.37,78,2007,0.0,0.66,5.93,50.7015,0.21028665328945786,0,0
2007-01-03,6113,307,2607,8.5,8.68,8.4,8.57,0.02,80,2007,0.0,0.66,5.93,50.8201,0.2107785518936437,0,0
2007-01-04,6113,126,1070,8.5,8.55,8.45,8.45,-0.12,51,2007,0.0,0.66,5.93,50.10849999999999,0.2078271602685285,0,0
2007-01-05,6113,158,1341,8.69,8.69,8.42,8.55,0.1,54,2007,0.0,0.66,5.93,50.7015,0.21028665328945786,0,0
2007-01-08,6113,148,1277,8.55,8.72,8.52,8.52,-0.03,52,2007,0.0,0.66,5.93,50.523599999999995,0.20954880538317902,0,0
2007-01-09,6113,112,956,8.5,8.64,8.5,8.51,-0.01,47,2007,0.0,0.66,5.93,50.464299999999994,0.2093028560810861,0,0
2007-01-10,6113,86,723,8.51,8.57,8.02,8.5,-0.01,38,2007,0.0,0.66,5.93,50.405,0.2090569067789932,0,0
2007-01-11,6113,145,1196,8.57,8.57,8.1,8.16,-0.34,36,2007,0.0,0.63,5.93,48.388799999999996,0.20069463050783343,0,0
2007-01-12,6113,88,703,8.2,8.2,7.67,8.03,-0.13,37,2007,0.0,0.62,5.93,47.61789999999999,0.19749728958062532,0,0
2007-01-15,6113,77,608,8.01,8.01,7.87,7.87,-0.16,33,2007,0.0,0.61,5.93,46.6691,0.1935621007471384,0,0
2007-01-16,6113,49,380,7.81,8.11,7.68,7.68,-0.19,19,2007,0.0,0.6,5.93,45.542399999999994,0.18888906400737265,0,0
2007-01-17,6113,46,356,7.68,7.8,7.68,7.75,0.07,21,2007,0.0,0.6,5.93,45.957499999999996,0.1906107091220232,0,0
2007-01-18,6113,74,594,8.0,8.2,7.81,7.81,0.06,33,2007,0.0,0.61,5.93,46.3133,0.1920864049345808,0,0
2007-01-19,6113,50,395,7.9,7.99,7.7,7.76,-0.05,32,2007,0.0,0.6,5.93,46.016799999999996,0.19085665842411612,0,0
2007-01-22,6113,70,538,7.76,7.76,7.6,7.76,0.0,29,2007,0.0,0.6,5.93,46.016799999999996,0.19085665842411612,0,0
2007-01-23,6113,138,1074,7.84,7.85,7.8,7.8,0.04,9,2007,0.0,0.61,5.93,46.254,0.19184045563248786,0,0
2007-01-24,6113,63,483,7.93,7.93,7.5,7.6,-0.2,28,2007,0.0,0.59,5.93,45.068,0.18692146959062922,0,0
2007-01-25,6113,558,4505,7.5,8.13,7.5,8.13,0.53,129,2007,0.0,0.63,5.93,48.2109,0.19995678260155467,0,0
2007-01-26,6113,205,1698,8.4,8.4,8.15,8.2,0.07,76,2007,0.0,0.64,5.93,48.62599999999999,0.20167842771620514,0,0
2007-01-29,6113,70,546,7.75,8.2,7.63,7.92,-0.28,37,2007,0.0,0.61,5.93,46.965599999999995,0.19479184725760304,0,0
2007-01-30,6113,120,923,7.52,7.83,7.52,7.7,-0.22,32,2007,0.0,0.6,5.93,45.661,0.18938096261155854,0,0
2007-01-31,6113,84,638,7.54,7.62,7.52,7.59,-0.11,24,2007,0.0,0.59,5.93,45.0087,0.18667552028853626,0,0
2007-02-01,6113,71,540,7.52,7.72,7.52,7.7,0.11,30,2007,0.0,0.6,5.93,45.661,0.18938096261155854,0,0
2007-02-02,6113,94,712,7.71,7.71,7.52,7.57,-0.13,22,2007,0.0,0.59,5.93,44.8901,0.19362935395487826,0,0
2007-02-05,6113,13,96,7.57,7.7,7.53,7.7,0.13,7,2007,0.0,0.6,5.93,45.661,0.19695456082596602,0,0
2007-02-06,6113,19,147,7.54,7.77,7.54,7.7,0.0,13,2007,0.0,0.6,5.93,45.661,0.19695456082596602,0,0
2007-02-07,6113,36,275,7.75,7.8,7.69,7.79,0.09,14,2007,0.0,0.6,5.93,46.1947,0.19925662712133446,0,0
2007-02-08,6113,36,276,7.77,7.77,7.63,7.63,-0.16,17,2007,0.0,0.59,5.93,45.2459,0.19516406481845724,0,0
2007-02-09,6113,33,251,7.55,7.7,7.55,7.7,0.07,28,2007,0.0,0.6,5.93,45.661,0.19695456082596602,0,0
2007-02-12,6113,75,575,7.95,7.95,7.61,7.61,-0.09,15,2007,0.0,0.59,5.93,45.1273,0.1946524945305976,0,0
2007-02-13,6113,32,249,7.7,7.99,7.69,7.8,0.19,17,2007,0.0,0.61,5.93,46.254,0.19951241226526428,0,0
2007-02-14,6113,3,24,7.85,7.85,7.85,7.85,0.05,3,2007,0.0,0.61,5.93,46.55049999999999,0.2007913379849134,0,0
2007-02-26,6113,32,245,7.85,7.85,7.61,7.66,-0.19,12,2007,0.0,0.59,5.93,45.4238,0.19593142025024674,0,0
2007-02-27,6113,82,623,7.6,7.7,7.56,7.7,0.04,25,2007,0.0,0.6,5.93,45.661,0.19695456082596602,0,0
2007-03-01,6113,10,76,7.6,7.65,7.6,7.6,-0.1,5,2007,0.0,0.59,5.93,45.068,0.19439670938666778,0,0
2007-03-02,6113,64,487,7.53,7.65,7.52,7.52,-0.08,27,2007,0.0,0.58,5.93,44.593599999999995,0.19883287080964235,0,0
2007-03-05,6113,63,454,7.52,7.52,7.0,7.34,-0.18,25,2007,0.0,0.57,5.93,43.526199999999996,0.19407357337004985,0,0
2007-03-06,6113,25,179,7.29,7.29,6.87,7.1,-0.24,17,2007,0.0,0.55,5.93,42.102999999999994,0.18772784345059318,0,0
2007-03-07,6113,45,315,7.05,7.07,6.9,7.07,-0.03,14,2007,0.0,0.55,5.93,41.9251,0.18693462721066112,0,0
2007-03-08,6113,137,972,6.81,7.26,6.81,7.06,-0.01,25,2007,0.0,0.55,5.93,41.86579999999999,0.18667022179735038,0,0
2007-03-09,6113,63,444,7.1,7.24,7.07,7.1,0.04,17,2007,0.0,0.55,5.93,42.102999999999994,0.18772784345059318,0,0
2007-03-12,6113,94,667,7.05,7.14,7.05,7.14,0.04,17,2007,0.0,0.55,5.93,42.340199999999996,0.18878546510383595,0,0
2007-03-13,6113,13,92,7.04,7.13,7.04,7.06,-0.08,9,2007,0.0,0.55,5.93,41.86579999999999,0.18667022179735038,0,0
2007-03-14,6113,10,68,6.91,7.06,6.91,7.06,0.0,9,2007,0.0,0.55,5.93,41.86579999999999,0.18667022179735038,0,0
2007-03-15,6113,32,236,7.06,7.54,7.06,7.26,0.2,21,2007,0.0,0.56,5.93,43.0518,0.1919583300635643,0,0
2007-03-16,6113,193,1398,7.38,7.38,7.2,7.24,-0.02,26,2007,0.0,0.56,5.93,42.9332,0.19142951923694293,0,0
2007-03-19,6113,27,196,7.48,7.48,7.22,7.27,0.03,18,2007,0.0,0.56,5.93,43.11109999999999,0.192222735476875,0,0
2007-03-20,6113,75,546,7.28,7.3,7.26,7.3,0.03,12,2007,0.0,0.57,5.93,43.288999999999994,0.19301595171680705,0,0
2007-03-21,6113,333,2598,7.45,7.81,7.45,7.81,0.51,106,2007,0.0,0.61,5.93,46.3133,0.2065006277956525,0,0
2007-03-22,6113,978,8095,8.35,8.35,7.9,7.9,0.09,232,2007,0.0,0.61,5.93,46.847,0.20888027651544877,0,0
2007-03-23,6113,227,1714,7.5,7.72,7.5,7.6,-0.3,88,2007,0.0,0.59,5.93,45.068,0.20094811411612792,0,0
2007-03-26,6113,121,865,7.07,7.42,7.07,7.28,-0.32,57,2007,0.0,0.56,5.93,43.1704,0.1924871408901857,0,0
2007-03-27,6113,43,317,7.28,7.35,7.28,7.34,0.06,27,2007,0.0,0.57,5.93,43.526199999999996,0.19407357337004985,0,0
2007-03-28,6113,81,604,7.35,7.58,7.35,7.57,0.23,37,2007,0.0,0.59,5.93,44.8901,0.2001548978761958,0,0
2007-03-29,6113,49,376,7.57,7.78,7.48,7.48,-0.09,24,2007,0.0,0.58,5.93,44.3564,0.1977752491563996,0,0
2007-03-30,6113,152,1133,7.6,7.67,7.34,7.43,-0.05,49,2007,0.0,0.58,5.93,44.0599,0.1964532220898461,0,0
2007-04-02,6113,246,1916,7.43,7.95,7.43,7.95,0.52,88,2007,0.0,0.62,5.93,47.143499999999996,0.21676926500719135,0,0
2007-04-03,6113,1093,9227,8.5,8.5,8.23,8.35,0.4,255,2007,0.0,0.65,5.93,49.515499999999996,0.22767589469308777,0,0
2007-04-04,6113,852,7019,8.5,8.5,8.0,8.2,-0.15,103,2007,0.0,0.64,5.93,48.62599999999999,0.2235859085608766,0,0
2007-04-09,6113,314,2554,8.19,8.3,8.08,8.3,0.1,49,2007,0.0,0.64,5.93,49.219,0.22631256598235075,0,0
2007-04-10,6113,173,1450,8.35,8.55,8.15,8.38,0.08,60,2007,0.0,0.65,5.93,49.693400000000004,0.22849389191953007,0,0
2007-04-11,6113,93,768,8.38,8.38,8.2,8.21,-0.17,42,2007,0.0,0.64,5.93,48.685300000000005,0.22385857430302408,0,0
2007-04-12,6113,648,5680,8.29,8.78,8.29,8.78,0.57,146,2007,0.0,0.68,5.93,52.0654,0.23940052160542644,0,0
