date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE
2007-01-02,3207,100,2171,22.0,22.0,21.5,21.5,-0.5,38,2007,27.56,1.59,3.45,74.175,1.2333516236843418,0,0
2007-01-03,3207,161,3396,21.5,21.5,21.0,21.1,-0.4,55,2007,27.05,1.56,3.45,72.795,1.210405546964633,0,0
2007-01-04,3207,61,1291,21.5,21.5,20.9,21.1,0.0,29,2007,27.05,1.56,3.45,72.795,1.210405546964633,0,0
2007-01-05,3207,143,3032,21.6,21.6,21.05,21.05,-0.05,63,2007,26.99,1.56,3.45,72.6225,1.2075372873746695,0,0
2007-01-08,3207,821,18234,21.2,22.5,21.2,22.5,1.45,239,2007,28.85,1.67,3.45,77.625,1.2907168154836135,0,0
2007-01-09,3207,630,14223,22.5,23.3,22.0,22.45,-0.05,237,2007,28.78,1.66,3.45,77.4525,1.2878485558936499,0,0
2007-01-10,3207,228,5048,22.2,22.5,21.85,22.5,0.05,90,2007,28.85,1.67,3.45,77.625,1.2907168154836135,0,0
2007-01-11,3207,118,2626,22.0,22.5,22.0,22.0,-0.5,60,2007,28.21,1.63,3.45,75.9,1.2620342195839775,0,0
2007-01-12,3207,79,1763,22.8,22.8,22.1,22.5,0.5,44,2007,28.85,1.67,3.45,77.625,1.2907168154836135,0,0
2007-01-15,3207,367,8333,22.5,23.0,22.2,23.0,0.5,86,2007,29.49,1.7,3.45,79.35000000000001,1.3193994113832495,0,0
2007-01-16,3207,99,2253,23.0,23.2,22.65,22.65,-0.35,53,2007,29.04,1.68,3.45,78.1425,1.2993215942535044,0,0
2007-01-17,3207,68,1532,22.35,22.8,22.2,22.2,-0.45,38,2007,28.46,1.65,3.45,76.59,1.273507257943832,0,0
2007-01-18,3207,66,1448,22.2,22.2,22.0,22.0,-0.2,33,2007,28.21,1.63,3.45,75.9,1.2620342195839775,0,0
2007-01-19,3207,33,716,22.25,22.25,21.8,21.8,-0.2,27,2007,27.95,1.62,3.45,75.21000000000001,1.2505611812241235,0,0
2007-01-22,3207,79,1725,22.4,22.4,21.8,21.8,0.0,27,2007,27.95,1.62,3.45,75.21000000000001,1.2505611812241235,0,0
2007-01-23,3207,74,1591,21.8,21.9,21.0,21.0,-0.8,27,2007,26.92,1.56,3.45,72.45,1.2046690277847059,0,0
2007-01-24,3207,109,2310,21.8,21.8,21.0,21.0,0.0,44,2007,26.92,1.56,3.45,72.45,1.2046690277847059,0,0
2007-01-25,3207,64,1362,21.0,21.7,21.0,21.05,0.05,40,2007,26.99,1.56,3.45,72.6225,1.2075372873746695,0,0
2007-01-26,3207,27,566,21.05,21.05,20.9,20.9,-0.15,6,2007,26.79,1.55,3.45,72.105,1.1989325086047788,0,0
2007-01-29,3207,56,1174,21.0,21.0,20.9,20.9,0.0,33,2007,26.79,1.55,3.45,72.105,1.1989325086047788,0,0
2007-01-30,3207,45,940,21.45,21.45,20.7,20.7,-0.2,21,2007,26.54,1.53,3.45,71.415,1.1874594702449246,0,0
2007-01-31,3207,46,953,21.15,21.15,20.2,20.9,0.2,21,2007,26.79,1.55,3.45,72.105,1.1989325086047788,0,0
2007-02-01,3207,306,5976,19.45,20.85,19.45,19.45,-1.45,99,2007,24.94,1.44,3.45,67.1025,1.115752980495835,0,0
2007-02-02,3207,296,5385,18.1,19.3,18.1,18.1,-1.35,102,2007,23.21,1.34,3.45,62.44500000000001,1.0268313017053836,0,0
2007-02-05,3207,544,9290,16.9,18.0,16.9,17.05,-1.05,183,2007,21.86,1.26,3.45,58.822500000000005,0.9672637400042425,0,0
2007-02-06,3207,166,2869,17.1,17.7,17.1,17.4,0.35,81,2007,22.31,1.29,3.45,60.03,0.9871195939046228,0,0
2007-02-07,3207,107,1889,17.8,18.0,17.5,17.5,0.1,47,2007,22.44,1.3,3.45,60.375,0.9927926950190172,0,0
2007-02-08,3207,149,2638,17.5,17.8,17.5,17.5,0.0,26,2007,22.44,1.3,3.45,60.375,0.9927926950190172,0,0
2007-02-09,3207,269,4784,17.7,18.0,17.5,17.5,0.0,52,2007,22.44,1.3,3.45,60.375,0.9927926950190172,0,0
2007-02-12,3207,17,298,17.5,17.5,17.2,17.2,-0.3,10,2007,22.05,1.28,3.45,59.34,0.9757733916758341,0,0
2007-02-13,3207,27,474,17.5,17.5,17.25,17.25,0.05,15,2007,22.12,1.28,3.45,59.5125,0.9786099422330312,0,0
2007-02-14,3207,85,1484,17.5,17.5,17.3,17.45,0.2,42,2007,22.37,1.29,3.45,60.2025,0.98995614446182,0,0
2007-02-26,3207,59,1027,17.9,17.9,17.45,17.45,0.0,24,2007,22.37,1.29,3.45,60.2025,0.98995614446182,0,0
2007-02-27,3207,12,216,17.8,17.8,17.45,17.7,0.25,14,2007,22.69,1.31,3.45,61.065,1.004138897247806,0,0
2007-03-01,3207,41,695,17.1,17.2,17.0,17.05,-0.65,27,2007,21.86,1.26,3.45,58.822500000000005,0.9672637400042425,0,0
2007-03-02,3207,26,448,17.45,17.45,17.15,17.2,0.15,17,2007,22.05,1.28,3.45,59.34,0.9837239604918951,0,0
2007-03-05,3207,67,1124,17.2,17.3,16.5,17.3,0.0,28,2007,22.18,1.28,3.45,59.685,0.9894432858435922,0,0
2007-03-06,3207,39,670,17.5,17.5,16.7,17.3,0.0,19,2007,22.18,1.28,3.45,59.685,0.9894432858435922,0,0
2007-03-07,3207,34,580,17.3,17.3,16.8,17.25,-0.05,26,2007,22.12,1.28,3.45,59.5125,0.9865836231677436,0,0
2007-03-08,3207,15,257,16.8,17.4,16.8,17.15,-0.1,10,2007,21.99,1.27,3.45,59.1675,0.9808642978160466,0,0
2007-03-09,3207,51,883,17.5,17.6,16.85,17.5,0.35,36,2007,22.44,1.3,3.45,60.375,1.0008819365469863,0,0
2007-03-12,3207,28,470,17.5,17.5,16.95,17.35,-0.15,19,2007,22.24,1.29,3.45,59.85750000000001,0.9923029485194409,0,0
2007-03-13,3207,57,967,17.35,17.35,17.0,17.15,-0.2,29,2007,21.99,1.27,3.45,59.1675,0.9808642978160466,0,0
2007-03-14,3207,37,630,17.2,17.2,16.9,17.0,-0.15,22,2007,21.79,1.26,3.45,58.650000000000006,0.972285309788501,0,0
2007-03-15,3207,65,1121,17.2,17.3,17.05,17.15,0.15,32,2007,21.99,1.27,3.45,59.1675,0.9808642978160466,0,0
2007-03-16,3207,26,447,17.4,17.4,17.1,17.2,0.05,18,2007,22.05,1.28,3.45,59.34,0.9837239604918951,0,0
2007-03-19,3207,71,1257,17.7,17.9,17.5,17.5,0.3,44,2007,22.44,1.3,3.45,60.375,1.0008819365469863,0,0
2007-03-20,3207,21,358,18.0,18.0,17.4,17.45,-0.05,18,2007,22.37,1.29,3.45,60.2025,0.9980222738711378,0,0
2007-03-21,3207,15,262,17.75,17.75,17.4,17.4,-0.05,10,2007,22.31,1.29,3.45,60.03,0.9951626111952893,0,0
2007-03-22,3207,201,3657,17.5,18.6,17.5,18.6,1.2,104,2007,23.85,1.38,3.45,64.17,1.063794515415654,0,0
2007-03-23,3207,282,5596,19.9,19.9,19.0,19.9,1.3,125,2007,25.51,1.48,3.45,68.655,1.138145744987716,0,0
2007-03-26,3207,529,10552,20.2,20.4,19.0,19.25,-0.65,242,2007,24.68,1.43,3.45,66.41250000000001,1.1009701302016852,0,0
2007-03-27,3207,259,5002,19.25,20.0,18.5,19.9,0.65,125,2007,25.51,1.48,3.45,68.655,1.138145744987716,0,0
2007-03-28,3207,95,1822,19.5,19.75,19.0,19.2,-0.7,53,2007,24.62,1.42,3.45,66.24,1.0981104675258364,0,0
2007-03-29,3207,84,1592,19.0,19.35,18.6,18.9,-0.3,54,2007,24.23,1.4,3.45,65.205,1.0809524914707453,0,0
2007-03-30,3207,34,650,18.65,19.0,18.65,18.9,0.0,29,2007,24.23,1.4,3.45,65.205,1.0809524914707453,0,0
2007-04-02,3207,140,2605,19.1,19.1,18.35,18.35,-0.55,59,2007,23.53,1.36,3.45,63.30750000000001,1.0620495631517497,0,0
2007-04-03,3207,99,1816,18.3,18.7,18.1,18.4,0.05,58,2007,23.59,1.36,3.45,63.48,1.0649434311712365,0,0
2007-04-04,3207,70,1277,18.5,18.5,18.15,18.5,0.1,44,2007,23.72,1.37,3.45,63.825,1.0707311672102107,0,0
2007-04-09,3207,224,4291,18.7,19.75,18.5,19.55,1.05,103,2007,25.06,1.45,3.45,67.4475,1.1315023956194388,0,0
2007-04-10,3207,65,1254,19.45,19.5,18.9,19.05,-0.5,47,2007,24.42,1.41,3.45,65.72250000000001,1.1025637154245684,0,0
2007-04-11,3207,23,434,18.8,19.1,18.8,18.9,-0.15,15,2007,24.23,1.4,3.45,65.205,1.093882111366107,0,0
2007-04-12,3207,22,416,18.9,18.9,18.4,18.8,-0.1,20,2007,24.1,1.39,3.45,64.86,1.0880943753271328,0,0
2007-04-13,3207,72,1328,18.55,19.0,18.4,18.45,-0.35,44,2007,23.65,1.37,3.45,63.6525,1.0678372991907235,0,0
2007-04-16,3207,176,3342,19.5,19.5,18.6,18.95,0.45,77,2007,24.29,1.4,3.45,65.3775,1.096775979385594,0,0
2007-04-17,3207,57,1062,19.15,19.15,18.4,18.4,-0.55,35,2007,23.59,1.36,3.45,63.48,1.0649434311712365,0,0
2007-04-18,3207,9,169,18.8,18.8,18.5,18.5,0.1,9,2007,23.72,1.37,3.45,63.825,1.0707311672102107,0,0
2007-04-19,3207,29,531,18.8,18.8,18.1,18.1,-0.4,20,2007,23.21,1.34,3.45,62.44500000000001,1.0475802230543143,0,0
2007-04-20,3207,21,385,18.7,18.7,18.15,18.2,0.1,18,2007,23.33,1.35,3.45,62.79,1.0533679590932883,0,0
2007-04-23,3207,76,1390,18.4,18.6,18.05,18.05,-0.15,41,2007,23.14,1.34,3.45,62.27250000000001,1.0446863550348273,0,0
2007-04-24,3207,23,426,18.2,18.45,18.2,18.2,0.15,19,2007,23.33,1.35,3.45,62.79,1.0533679590932883,0,0
