date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2005-09-02,1465,191000,1486150,7.7,7.85,7.7,7.81,0.13,32,2005,26.93,0.46,8.63,67.4003,0.44769022100122746,5.15,6.27
2005-09-05,1465,17000,132760,7.82,7.82,7.72,7.82,0.01,8,2005,19.55,0.46,8.63,67.48660000000001,0.4482634479167221,5.15,6.27
2005-09-06,1465,6000,46850,7.75,7.82,7.75,7.82,0.0,2,2005,19.55,0.46,8.63,67.48660000000001,0.4482634479167221,5.15,6.27
2005-09-07,1465,41000,320660,7.8,7.9,7.8,7.9,0.08,9,2005,19.75,0.47,8.63,68.177,0.4528492632406783,5.15,6.27
2005-09-08,1465,24240,188976,7.82,7.82,7.75,7.8,-0.1,8,2005,19.5,0.46,8.63,67.31400000000001,0.447116994085733,5.15,6.27
2005-09-09,1465,193000,1504920,7.85,7.86,7.75,7.81,0.01,36,2005,19.53,0.46,8.63,67.4003,0.44769022100122746,5.15,6.27
2005-09-12,1465,49000,384230,7.85,7.93,7.82,7.9,0.09,14,2005,19.75,0.47,8.63,68.177,0.4528492632406783,5.15,6.27
2005-09-13,1465,171000,1340110,7.88,7.9,7.8,7.8,-0.1,36,2005,19.5,0.46,8.63,67.31400000000001,0.447116994085733,5.15,6.27
2005-09-14,1465,106000,827600,7.9,7.9,7.8,7.8,0.0,17,2005,19.5,0.46,8.63,67.31400000000001,0.447116994085733,5.15,6.27
2005-09-15,1465,68000,528060,7.8,7.8,7.72,7.8,0.0,18,2005,19.5,0.46,8.63,67.31400000000001,0.447116994085733,5.15,6.27
2005-09-16,1465,47000,366780,7.82,7.87,7.75,7.87,0.07,19,2005,19.68,0.47,8.63,67.91810000000001,0.45112958249419477,5.15,6.27
2005-09-19,1465,67000,521440,7.76,7.85,7.76,7.85,-0.02,7,2005,19.63,0.46,8.63,67.7455,0.44998312866320567,5.15,6.27
