date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE
2013-06-04,5278,717000,136821000,197.0,198.0,183.0,187.0,23.0,638,2013,21.32,10.82,1.29,241.23,7.55541356986479,0,0
2013-06-05,5278,370000,69386000,189.0,191.0,183.5,185.0,-2.0,297,2013,21.09,10.71,1.29,238.65,7.474607007620246,0,0
2013-06-06,5278,557000,106229000,186.0,197.0,184.5,196.0,11.0,452,2013,22.35,11.34,1.29,252.84,7.919043099965235,0,0
2013-06-07,5278,394000,75047000,196.0,198.0,185.0,186.5,-9.5,328,2013,21.27,10.79,1.29,240.585,7.535211929303654,0,0
2013-06-10,5278,240000,45058000,187.0,190.5,185.0,186.0,-0.5,188,2013,21.21,10.76,1.29,239.94,7.515010288742518,0,0
2013-06-11,5278,239000,42798500,186.0,186.5,175.5,178.0,-8.0,204,2013,20.3,10.3,1.29,229.62,7.191784039764346,0,0
2013-06-13,5278,272000,46240000,177.0,177.0,167.0,167.0,-11.0,216,2013,19.04,9.66,1.29,215.43,6.747347947419358,0,0
2013-06-14,5278,163000,26945500,169.0,170.0,160.5,167.5,0.5,155,2013,19.1,9.69,1.29,216.075,6.767549587980493,0,0
2013-06-17,5278,175000,31020000,170.0,179.0,169.0,179.0,11.5,150,2013,20.41,10.36,1.29,230.91,7.232187320886617,0,0
2013-06-18,5278,328000,61958500,191.0,191.0,184.5,185.0,6.0,295,2013,21.09,10.71,1.29,238.65,7.474607007620246,0,0
2013-06-19,5278,235000,43845000,185.5,192.0,179.0,179.0,-6.0,213,2013,20.41,10.36,1.29,230.91,7.232187320886617,0,0
2013-06-20,5278,188000,33448500,179.0,184.0,174.0,176.5,-2.5,155,2013,20.13,10.21,1.29,227.685,7.131179118080938,0,0
2013-06-21,5278,155000,26206000,170.0,171.0,166.0,169.5,-7.0,142,2013,19.33,9.81,1.29,218.655,6.848356150225037,0,0
2013-06-24,5278,95000,16097000,172.0,174.0,166.0,167.0,-2.5,90,2013,19.04,9.66,1.29,215.43,6.747347947419358,0,0
2013-06-25,5278,137000,22279500,167.0,168.5,160.5,160.5,-6.5,133,2013,18.3,9.29,1.29,207.045,6.484726620124592,0,0
2013-06-26,5278,72000,11760500,164.0,166.0,161.5,162.0,1.5,70,2013,18.47,9.38,1.29,208.98,6.545331541808,0,0
