date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2005-09-02,2453,87000,798420,9.16,9.28,9.15,9.18,-0.12,32,2005,36.72,0.61,10.0,91.8,0.42606951338034643,-0.8,-1.1
2005-09-05,2453,49000,451030,9.18,9.24,9.15,9.24,0.06,27,2005,0.0,0.62,10.0,92.4,0.4288542814416559,-0.8,-1.1
2005-09-06,2453,58000,535860,9.17,9.29,9.17,9.27,0.03,26,2005,0.0,0.62,10.0,92.7,0.4302466654723106,-0.8,-1.1
2005-09-07,2453,63214,586449,9.34,9.34,9.21,9.29,0.02,34,2005,0.0,0.62,10.0,92.9,0.43117492149274705,-0.8,-1.1
2005-09-08,2453,26000,241260,9.33,9.33,9.24,9.3,0.01,15,2005,0.0,0.62,10.0,93.0,0.43163904950296533,-0.8,-1.1
2005-09-09,2453,43729,405851,9.32,9.33,9.22,9.29,-0.01,23,2005,0.0,0.62,10.0,92.9,0.43117492149274705,-0.8,-1.1
2005-09-12,2453,47100,434704,9.15,9.3,9.15,9.3,0.01,30,2005,0.0,0.62,10.0,93.0,0.43163904950296533,-0.8,-1.1
2005-09-13,2453,19000,177140,9.38,9.38,9.25,9.32,0.02,14,2005,0.0,0.62,10.0,93.2,0.4325673055234018,-0.8,-1.1
2005-09-14,2453,33021,306264,9.3,9.3,9.16,9.29,-0.03,21,2005,0.0,0.62,10.0,92.9,0.43117492149274705,-0.8,-1.1
2005-09-15,2453,43000,395720,9.29,9.29,9.15,9.26,-0.03,23,2005,0.0,0.62,10.0,92.6,0.42978253746209233,-0.8,-1.1
2005-09-16,2453,34000,313320,9.25,9.28,9.15,9.25,-0.01,26,2005,0.0,0.62,10.0,92.5,0.4293184094518741,-0.8,-1.1
2005-09-19,2453,31200,288280,9.25,9.29,9.15,9.28,0.03,19,2005,0.0,0.62,10.0,92.8,0.43071079348252883,-0.8,-1.1
2005-09-20,2453,41010,380211,9.28,9.34,9.17,9.34,0.06,30,2005,0.0,0.62,10.0,93.4,0.4334955615438383,-0.8,-1.1
2005-09-21,2453,31000,288230,9.34,9.34,9.21,9.29,-0.05,17,2005,0.0,0.62,10.0,92.9,0.43117492149274705,-0.8,-1.1
2005-09-22,2453,67000,615110,9.16,9.28,9.09,9.25,-0.04,30,2005,0.0,0.62,10.0,92.5,0.4293184094518741,-0.8,-1.1
2005-09-23,2453,23000,211590,9.21,9.25,9.15,9.24,-0.01,16,2005,0.0,0.62,10.0,92.4,0.4288542814416559,-0.8,-1.1
2005-09-26,2453,16000,147590,9.25,9.25,9.18,9.25,0.01,13,2005,0.0,0.62,10.0,92.5,0.4293184094518741,-0.8,-1.1
2005-09-27,2453,24000,221410,9.25,9.25,9.15,9.24,-0.01,14,2005,0.0,0.62,10.0,92.4,0.4288542814416559,-0.8,-1.1
2005-09-28,2453,32005,296015,9.56,9.56,9.16,9.3,0.06,21,2005,0.0,0.62,10.0,93.0,0.43163904950296533,-0.8,-1.1
2005-09-29,2453,38000,351280,9.16,9.3,9.16,9.3,0.0,22,2005,0.0,0.62,10.0,93.0,0.43163904950296533,-0.8,-1.1
2005-09-30,2453,13411,124201,9.3,9.38,9.21,9.31,0.01,11,2005,0.0,0.62,10.0,93.1,0.43210317751318356,-0.8,-1.1
2005-10-03,2453,85067,784930,9.3,9.31,9.17,9.27,-0.04,37,2005,0.0,0.62,10.0,92.7,0.4302231033983448,-0.8,-1.1
2005-10-04,2453,70000,642130,9.26,9.28,9.12,9.26,-0.01,61,2005,0.0,0.62,10.0,92.6,0.4297590008056821,-0.8,-1.1
2005-10-05,2453,16000,147260,9.23,9.23,9.14,9.2,-0.06,12,2005,0.0,0.61,10.0,92.0,0.42697438524970577,-0.8,-1.1
2005-10-06,2453,21000,192400,9.2,9.23,9.11,9.2,0.0,16,2005,0.0,0.61,10.0,92.0,0.42697438524970577,-0.8,-1.1
