date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2017-09-27,2243,2070000,71920950,34.0,35.95,33.8,35.15,0.0,1126,2017,10.78,1.51,4.16,146.224,7.56226727347952,1.81,4.63
2017-09-28,2243,2621300,101068189,35.2,43.3,35.2,42.5,7.35,1437,2017,13.04,1.82,4.16,176.8,9.143566404633843,1.81,4.63
2017-09-29,2243,2313198,108058400,44.0,50.0,43.0,48.8,6.3,1504,2017,14.97,2.09,4.16,203.00799999999998,10.498965659908977,1.81,4.63
2017-09-30,2243,1553400,73983209,50.0,50.0,45.8,48.8,0.0,987,2017,14.97,2.09,4.16,203.00799999999998,10.498965659908977,1.81,4.63
2017-10-02,2243,1263004,62038498,48.0,49.9,47.05,49.45,0.65,692,2017,15.17,2.12,4.16,205.71200000000002,4.366038152320637,1.81,4.63
2017-10-03,2243,1439025,75871657,49.7,54.3,49.7,54.3,4.85,794,2017,16.66,2.33,4.16,225.888,4.794254229949656,1.81,4.63
2017-10-05,2243,1827074,105821517,55.4,59.7,55.4,59.7,5.4,990,2017,18.31,2.56,4.16,248.35200000000003,5.271030893701557,1.81,4.63
2017-10-06,2243,1147000,72962600,61.2,65.6,61.2,65.6,5.9,742,2017,20.12,2.81,4.16,272.89599999999996,5.79195354483789,1.81,4.63
2017-10-11,2243,1818505,118564910,71.0,71.0,61.2,62.0,-3.6,1285,2017,19.02,2.66,4.16,257.92,5.474102435669958,1.81,4.63
2017-10-12,2243,1513128,89154748,59.7,65.0,56.5,65.0,3.0,1104,2017,19.94,2.79,4.16,270.40000000000003,5.73897835997657,1.81,4.63
2017-10-13,2243,922034,57524688,61.2,64.5,61.0,62.0,-3.0,802,2017,19.02,2.66,4.16,257.92,5.474102435669958,1.81,4.63
2017-10-16,2243,609470,36651400,62.5,62.5,59.0,59.5,-2.5,466,2017,18.25,2.55,4.16,247.52,5.253372498747782,1.81,4.63
2017-10-17,2243,530501,30727605,59.7,60.0,56.6,56.6,-2.9,429,2017,17.36,2.43,4.16,235.45600000000002,4.997325771918058,1.81,4.63
2017-10-18,2243,635133,36465727,56.0,58.5,55.8,58.0,1.4,435,2017,17.79,2.49,4.16,241.28,5.1209345365944765,1.81,4.63
2017-10-19,2243,419780,23977914,58.2,58.5,56.6,56.6,-1.4,330,2017,17.36,2.43,4.16,235.45600000000002,4.997325771918058,1.81,4.63
2017-10-20,2243,579240,31211420,56.0,56.0,52.5,52.5,-4.1,437,2017,16.1,2.25,4.16,218.4,4.63532867536569,1.81,4.63
2017-10-23,2243,455720,24507064,53.1,55.3,52.5,53.9,1.4,340,2017,16.53,2.31,4.16,224.224,4.758937440042108,1.81,4.63
2017-10-24,2243,435600,22721479,54.2,54.2,51.5,52.0,-1.9,336,2017,15.95,2.23,4.16,216.32,4.591182687981255,1.81,4.63
2017-10-25,2243,456030,22859068,52.0,52.0,49.2,49.7,-2.3,342,2017,15.25,2.13,4.16,206.752,4.388111146012854,1.81,4.63
2017-10-26,2243,583000,29143600,49.0,52.4,47.5,51.5,1.8,445,2017,15.8,2.21,4.16,214.24,4.54703670059682,1.81,4.63
2017-10-27,2243,602000,30549800,50.8,53.4,48.9,49.55,-1.95,460,2017,15.2,2.12,4.16,206.128,4.374867349797523,1.81,4.63
2017-10-30,2243,682370,34609392,49.9,52.9,48.0,51.6,2.05,529,2017,15.83,2.21,4.16,214.656,4.555865898073707,1.81,4.63
2017-10-31,2243,984550,53671385,51.6,56.7,50.2,56.7,5.1,684,2017,17.39,2.43,4.16,235.872,5.006154969394945,1.81,4.63
2017-11-01,2243,733690,45708887,62.3,62.3,62.3,62.3,5.6,450,2017,19.11,2.67,4.16,259.168,5.500590028100619,1.81,4.63
2017-11-02,2243,1727120,103448760,60.0,62.3,58.0,58.3,-4.0,1235,2017,17.88,2.5,4.16,242.528,3.8378569981770307,1.81,4.63
2017-11-03,2243,1117000,62245200,56.3,58.3,54.0,58.3,0.0,837,2017,17.88,2.5,4.16,242.528,3.8378569981770307,1.81,4.63
2017-11-06,2243,1352275,81057480,58.1,62.3,56.4,59.2,0.9,970,2017,18.16,2.54,4.16,246.27200000000002,3.8971035041523194,1.81,4.63
2017-11-07,2243,1965000,125241800,59.2,65.1,59.1,65.1,5.9,1119,2017,19.97,2.79,4.16,270.816,4.285497265545877,1.81,4.63
2017-11-08,2243,2788975,187771569,66.2,71.6,61.2,61.2,-3.9,2007,2017,18.77,2.62,4.16,254.592,4.028762406319627,1.81,4.63
2017-11-09,2243,1506254,91233940,59.2,65.0,58.3,59.4,-1.8,1190,2017,18.22,2.55,4.16,247.104,3.91026939436905,1.81,4.63
2017-11-10,2243,808000,47975300,59.0,61.2,57.3,59.1,-0.3,638,2017,18.13,2.53,4.16,245.85600000000002,3.8905205590439538,1.81,4.63
2017-11-13,2243,497500,29514049,60.0,61.2,58.1,58.7,-0.4,403,2017,18.01,2.52,4.16,244.192,3.864188778610492,1.81,4.63
2017-11-14,2243,931300,51965850,58.7,59.1,54.0,55.2,-3.5,732,2017,19.03,2.3,4.16,229.63200000000003,3.633785699817704,1.81,4.63
2017-11-15,2243,455600,23996678,54.6,54.6,51.5,52.2,-3.0,377,2017,18.0,2.17,4.16,217.15200000000002,3.436297346566741,1.81,4.63
2017-11-16,2243,371200,19432139,50.2,54.0,50.2,52.5,0.3,314,2017,18.1,2.18,4.16,218.4,3.4560461818918373,1.81,4.63
2017-11-17,2243,216200,11429579,52.7,54.0,52.0,52.1,-0.4,198,2017,17.97,2.17,4.16,216.73600000000002,3.4297144014583756,1.81,4.63
2017-11-20,2243,378000,19089900,52.6,52.6,49.1,50.0,-2.1,255,2017,17.24,2.08,4.16,208.0,3.291472554182702,1.81,4.63
2017-11-21,2243,300704,15642877,50.3,52.9,50.3,52.1,2.1,266,2017,17.97,2.17,4.16,216.73600000000002,3.4297144014583756,1.81,4.63
2017-11-22,2243,262600,13607278,52.6,52.9,51.1,51.1,-1.0,194,2017,17.62,2.13,4.16,212.57600000000002,3.3638849503747217,1.81,4.63
2017-11-23,2243,294630,15229890,51.1,53.5,50.2,53.4,2.3,238,2017,18.41,2.22,4.16,222.144,3.5152926878671256,1.81,4.63
2017-11-24,2243,139101,7299292,53.4,53.4,52.1,52.4,-1.0,114,2017,18.07,2.18,4.16,217.984,3.4494632367834717,1.81,4.63
2017-11-27,2243,142196,7333952,52.8,52.8,51.1,51.3,-1.1,100,2017,17.69,2.13,4.16,213.408,3.377050840591452,1.81,4.63
2017-11-28,2243,152000,7836700,52.1,52.2,51.0,52.0,0.7,119,2017,17.93,2.16,4.16,216.32,3.42313145635001,1.81,4.63
2017-11-29,2243,167000,8572200,52.6,52.6,51.0,51.2,-0.8,112,2017,17.66,2.13,4.16,212.99200000000002,3.3704678954830873,1.81,4.63
2017-11-30,2243,236200,11847320,51.2,51.2,49.7,50.0,-1.2,170,2017,17.24,2.08,4.16,208.0,3.291472554182702,1.81,4.63
2017-12-01,2243,159000,7885200,50.0,50.3,49.1,49.35,-0.65,106,2017,17.02,2.05,4.16,205.29600000000002,3.248683410978327,1.81,4.63
2017-12-04,2243,124300,6049909,49.0,49.2,48.5,48.5,-0.85,91,2017,16.72,2.02,4.16,201.76000000000002,2.5510533083656495,1.81,4.63
2017-12-05,2243,210301,9694154,47.5,47.5,45.2,45.2,-3.3,152,2017,15.59,1.88,4.16,188.032,2.3774764853222132,1.81,4.63
2017-12-06,2243,217000,9460450,45.2,45.2,42.2,42.3,-2.9,146,2017,14.59,1.76,4.16,175.968,2.2249392771931333,1.81,4.63
2017-12-07,2243,188000,8464950,42.9,46.5,42.8,46.5,4.2,163,2017,16.03,1.93,4.16,193.44,2.44585523379387,1.81,4.63
2017-12-08,2243,159000,7119650,45.6,46.5,43.0,45.0,-1.5,134,2017,15.52,1.87,4.16,187.20000000000002,2.3669566778650357,1.81,4.63
2017-12-11,2243,95330,4222851,45.0,45.0,43.85,44.0,-1.0,75,2017,15.17,1.83,4.16,183.04000000000002,2.314357640579146,1.81,4.63
