date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2005-09-02,1314,17249295,168413678,9.94,9.94,9.63,9.84,0.27,2143,2005,109.33,0.93,169.0,1662.96,0.5561537315451931,3.93,7.13
2005-09-05,1314,10801030,106496276,9.95,9.95,9.8,9.83,-0.01,1423,2005,10.13,0.93,169.0,1661.27,0.5555885346635415,3.93,7.13
2005-09-06,1314,11621105,112393876,9.8,9.8,9.61,9.7,-0.13,1220,2005,10.0,0.91,169.0,1639.3,0.5482409752020704,3.93,7.13
2005-09-07,1314,13981084,133444786,9.71,9.75,9.45,9.57,-0.13,1507,2005,9.87,0.9,169.0,1617.3300000000002,0.5408934157405995,3.93,7.13
2005-09-08,1314,15703769,148311458,9.57,9.6,9.35,9.38,-0.19,1309,2005,9.67,0.88,169.0,1585.22,0.5301546749892186,3.93,7.13
2005-09-09,1314,7948592,74469362,9.4,9.43,9.31,9.36,-0.02,933,2005,9.65,0.88,169.0,1581.84,0.5290242812259154,3.93,7.13
2005-09-12,1314,6866094,64199443,9.36,9.4,9.32,9.33,-0.03,911,2005,9.62,0.88,169.0,1576.77,0.5273286905809605,3.93,7.13
2005-09-13,1314,8470345,78843418,9.35,9.36,9.26,9.28,-0.05,904,2005,9.57,0.87,169.0,1568.32,0.5245027061727024,3.93,7.13
2005-09-14,1314,9235261,85156208,9.28,9.3,9.17,9.25,-0.03,1010,2005,9.54,0.87,169.0,1563.25,0.5228071155277476,3.93,7.13
2005-09-15,1314,29834008,263816626,9.25,9.25,8.65,8.72,-0.53,2802,2005,8.99,0.82,169.0,1473.68,0.49285168080021174,3.93,7.13
2005-09-16,1314,9018208,78421526,8.7,8.79,8.63,8.7,-0.02,1202,2005,8.97,0.82,169.0,1470.3,0.49172128703690854,3.93,7.13
2005-09-19,1314,10389840,92035810,8.7,9.0,8.7,8.8,0.1,1305,2005,9.07,0.83,169.0,1487.2,0.49737325585342473,3.93,7.13
2005-09-20,1314,5879602,52025074,8.8,8.98,8.75,8.94,0.14,1051,2005,9.22,0.84,169.0,1510.86,0.5052860121965473,3.93,7.13
2005-09-21,1314,7028134,61804631,8.94,8.94,8.65,8.7,-0.24,987,2005,8.97,0.82,169.0,1470.3,0.49172128703690854,3.93,7.13
