date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROE,ROA
2005-09-02,1447,710000,4963390,6.95,7.05,6.88,7.03,0.22,160,2005,9.25,0.57,57.1,401.413,0.3207198529306605,0.9,0.73
2005-09-05,1447,1096125,7768113,7.1,7.15,7.05,7.14,0.11,185,2005,9.39,0.57,57.1,407.694,0.3257382290078117,0.9,0.73
2005-09-06,1447,685000,4878590,7.19,7.19,7.09,7.14,0.0,118,2005,9.39,0.57,57.1,407.694,0.3257382290078117,0.9,0.73
2005-09-07,1447,657961,4708368,7.14,7.19,7.14,7.15,0.01,175,2005,9.41,0.58,57.1,408.26500000000004,0.3261944450148255,0.9,0.73
2005-09-08,1447,3954000,29243710,7.18,7.5,7.18,7.5,0.35,717,2005,9.87,0.6,57.1,428.25,0.3421620052603064,0.9,0.73
2005-09-09,1447,15178668,117914426,7.6,7.95,7.56,7.92,0.42,2372,2005,10.42,0.64,57.1,452.232,0.3613230775548835,0.9,0.73
2005-09-12,1447,4680817,36423046,7.96,7.96,7.65,7.65,-0.27,776,2005,10.07,0.62,57.1,436.81500000000005,0.3490052453655126,0.9,0.73
2005-09-13,1447,2332325,17771301,7.6,7.73,7.56,7.58,-0.07,411,2005,9.97,0.61,57.1,432.81800000000004,0.34581173331641635,0.9,0.73
2005-09-14,1447,2716521,21033536,7.58,7.88,7.58,7.71,0.13,581,2005,10.14,0.62,57.1,440.241,0.351742541407595,0.9,0.73
2005-09-15,1447,2197268,16574035,7.71,7.71,7.3,7.49,-0.22,390,2005,9.86,0.6,57.1,427.67900000000003,0.3417057892532927,0.9,0.73
2005-09-16,1447,2163251,16072479,7.49,7.58,7.3,7.38,-0.11,400,2005,9.71,0.59,57.1,421.398,0.33668741317614154,0.9,0.73
2005-09-19,1447,1426148,10569465,7.49,7.49,7.36,7.4,0.02,208,2005,9.74,0.6,57.1,422.54,0.33759984519016895,0.9,0.73
2005-09-20,1447,2785023,21193026,7.6,7.75,7.47,7.6,0.2,456,2005,10.0,0.61,57.1,433.96,0.3467241653304438,0.9,0.73
2005-09-21,1447,1431050,10753548,7.6,7.64,7.44,7.44,-0.16,253,2005,9.79,0.6,57.1,424.824,0.33942470921822393,0.9,0.73
2005-09-22,1447,1229441,9091710,7.34,7.52,7.34,7.42,-0.02,303,2005,9.76,0.6,57.1,423.682,0.33851227720419647,0.9,0.73
2005-09-23,1447,1557000,11455010,7.45,7.48,7.29,7.32,-0.1,264,2005,9.63,0.59,57.1,417.97200000000004,0.3339501171340591,0.9,0.73
2005-09-26,1447,815460,5988748,7.45,7.45,7.3,7.35,0.03,163,2005,9.67,0.59,57.1,419.685,0.3353187651551003,0.9,0.73
2005-09-27,1447,989485,7216344,7.35,7.35,7.25,7.25,-0.1,188,2005,9.54,0.58,57.1,413.975,0.33075660508496285,0.9,0.73
2005-09-28,1447,1793000,12900100,7.25,7.25,7.15,7.16,-0.09,296,2005,9.42,0.58,57.1,408.836,0.32665066102183915,0.9,0.73
2005-09-29,1447,2414000,17886710,7.32,7.6,7.26,7.5,0.34,466,2005,9.87,0.6,57.1,428.25,0.3421620052603064,0.9,0.73
2005-09-30,1447,2014000,15087200,7.5,7.59,7.42,7.46,-0.04,382,2005,9.82,0.6,57.1,425.966,0.3403371412322514,0.9,0.73
2005-10-03,1447,1240515,9263050,7.5,7.55,7.4,7.41,-0.05,292,2005,9.75,0.6,57.1,423.11100000000005,0.3255745845742448,0.9,0.73
2005-10-04,1447,1306999,9744181,7.5,7.5,7.4,7.42,0.01,313,2005,9.76,0.6,57.1,423.682,0.3260139564832519,0.9,0.73
2005-10-05,1447,1795547,13229994,7.42,7.48,7.3,7.32,-0.1,298,2005,9.63,0.59,57.1,417.97200000000004,0.32162023739318113,0.9,0.73
2005-10-06,1447,1008425,7388853,7.32,7.39,7.3,7.3,-0.02,185,2005,9.61,0.59,57.1,416.83,0.3207414935751669,0.9,0.73
2005-10-07,1447,1060000,7794540,7.3,7.43,7.3,7.36,0.06,176,2005,9.68,0.59,57.1,420.25600000000003,0.3233777250292094,0.9,0.73
2005-10-11,1447,514174,3782089,7.4,7.4,7.31,7.35,-0.01,113,2005,9.67,0.59,57.1,419.685,0.3229383531202023,0.9,0.73
2005-10-12,1447,3947487,29677057,7.35,7.61,7.35,7.61,0.26,675,2005,10.01,0.61,57.1,434.531,0.3343620227543863,0.9,0.73
2005-10-13,1447,2399309,18265817,7.61,7.73,7.52,7.64,0.03,527,2005,10.05,0.61,57.1,436.24399999999997,0.33568013848140754,0.9,0.73
2005-10-14,1447,1180000,8972880,7.65,7.69,7.55,7.58,-0.06,261,2005,9.97,0.61,57.1,432.81800000000004,0.3330439070273651,0.9,0.73
2005-10-17,1447,2200041,16353189,7.58,7.59,7.3,7.47,-0.11,298,2005,9.83,0.6,57.1,426.537,0.3282108160282872,0.9,0.73
2005-10-18,1447,1279100,9466413,7.4,7.52,7.33,7.33,-0.14,221,2005,9.64,0.59,57.1,418.543,0.32205960930218813,0.9,0.73
2005-10-19,1447,2020745,14382130,7.3,7.32,7.0,7.0,-0.33,366,2005,9.21,0.56,57.1,399.7,0.30756033630495455,0.9,0.73
2005-10-20,1447,4100590,27792801,6.9,7.1,6.51,6.61,-0.39,654,2005,8.7,0.53,57.1,377.43100000000004,0.29042483185367857,0.9,0.73
2005-10-21,1447,1606000,10679000,6.4,6.82,6.4,6.78,0.17,339,2005,8.92,0.55,57.1,387.13800000000003,0.2978941543067989,0.9,0.73
2005-10-24,1447,1259050,8371147,6.78,6.82,6.58,6.6,-0.18,210,2005,8.68,0.53,57.1,376.86,0.28998545994467145,0.9,0.73
2005-10-25,1447,859099,5708159,6.8,6.8,6.55,6.61,0.01,183,2005,8.7,0.53,57.1,377.43100000000004,0.29042483185367857,0.9,0.73
2005-10-26,1447,918815,6111453,6.62,6.74,6.55,6.65,0.04,256,2005,8.75,0.53,57.1,379.71500000000003,0.2921823194897069,0.9,0.73
2005-10-27,1447,2379832,15908178,6.67,6.79,6.6,6.66,0.01,326,2005,8.76,0.54,57.1,380.286,0.2926216913987139,0.9,0.73
2005-10-28,1447,2091063,13737597,6.57,6.66,6.51,6.63,-0.03,302,2005,8.72,0.53,57.1,378.573,0.2913035756716927,0.9,0.73
2005-10-31,1447,1949080,13187537,6.67,6.95,6.67,6.79,0.16,379,2005,8.93,0.55,57.1,387.709,0.29833352621580594,0.9,0.73
2005-11-01,1447,1148000,7710120,6.81,6.81,6.66,6.7,-0.09,199,2005,8.82,0.54,57.1,382.57,0.29437917903474226,0.9,0.73
2005-11-02,1447,5184137,32646931,6.24,6.57,6.24,6.35,-0.35,722,2005,12.45,0.51,57.1,362.585,0.28152666127400977,0.9,0.73
2005-11-03,1447,2076661,13176179,6.33,6.45,6.28,6.31,-0.04,396,2005,12.37,0.51,57.1,360.301,0.27975326498251996,0.9,0.73
2005-11-04,1447,1238576,7798700,6.32,6.37,6.24,6.24,-0.07,245,2005,12.24,0.5,57.1,356.30400000000003,0.2766498214724128,0.9,0.73
2005-11-07,1447,4344675,25547453,6.24,6.25,5.81,5.81,-0.43,671,2005,11.39,0.47,57.1,331.751,0.25758581133889713,0.9,0.73
2005-11-08,1447,1314556,7564753,5.81,5.83,5.65,5.75,-0.06,237,2005,11.27,0.46,57.1,328.325,0.2549257169016624,0.9,0.73
2005-11-09,1447,1024000,5924360,5.7,5.87,5.65,5.82,0.07,208,2005,11.41,0.47,57.1,332.322,0.2580291604117696,0.9,0.73
2005-11-10,1447,845050,4926506,5.82,5.93,5.68,5.91,0.09,221,2005,11.59,0.48,57.1,337.461,0.2620193020676217,0.9,0.73
2005-11-11,1447,1426500,8576559,5.95,6.07,5.95,6.05,0.14,270,2005,11.86,0.49,57.1,345.455,0.2682261890878361,0.9,0.73
2005-11-14,1447,1016000,6124230,6.09,6.09,6.0,6.0,-0.05,190,2005,11.76,0.48,57.1,342.6,0.2660094437234738,0.9,0.73
2005-11-15,1447,1890000,11726640,6.03,6.32,6.03,6.15,0.15,381,2005,12.06,0.5,57.1,351.165,0.27265967981656064,0.9,0.73
2005-11-16,1447,864000,5300050,6.2,6.2,6.1,6.18,0.03,147,2005,12.12,0.5,57.1,352.878,0.273989727035178,0.9,0.73
2005-11-17,1447,1044340,6348724,6.18,6.18,6.05,6.07,-0.11,181,2005,11.9,0.49,57.1,346.59700000000004,0.269112887233581,0.9,0.73
2005-11-18,1447,1342682,8101090,6.09,6.1,5.97,6.01,-0.06,240,2005,11.78,0.48,57.1,343.171,0.26645279279634626,0.9,0.73
2005-11-21,1447,1162432,7082956,6.09,6.15,6.02,6.05,0.04,187,2005,11.86,0.49,57.1,345.455,0.2682261890878361,0.9,0.73
2005-11-22,1447,1559471,9327910,6.12,6.12,5.92,5.96,-0.09,269,2005,11.69,0.48,57.1,340.31600000000003,0.264236047431984,0.9,0.73
2005-11-23,1447,1268217,7529475,5.96,6.02,5.9,5.91,-0.05,207,2005,11.59,0.48,57.1,337.461,0.2620193020676217,0.9,0.73
2005-11-24,1447,1006801,5934165,5.93,5.95,5.86,5.87,-0.04,217,2005,11.51,0.47,57.1,335.177,0.2602459057761319,0.9,0.73
2005-11-25,1447,809450,4763725,5.87,5.95,5.85,5.88,0.01,149,2005,11.53,0.47,57.1,335.748,0.2606892548490043,0.9,0.73
2005-11-28,1447,1001000,5877200,5.94,5.95,5.82,5.83,-0.05,158,2005,11.43,0.47,57.1,332.89300000000003,0.25847250948464207,0.9,0.73
2005-11-29,1447,2326000,13585290,5.81,5.94,5.78,5.89,0.06,385,2005,11.55,0.48,57.1,336.319,0.26113260392187676,0.9,0.73
2005-11-30,1447,1032000,6129080,5.92,6.0,5.89,5.93,0.04,187,2005,11.63,0.48,57.1,338.603,0.2629060002133666,0.9,0.73
2005-12-01,1447,857866,5118963,5.93,5.99,5.92,5.96,0.03,210,2005,11.69,0.48,57.1,340.31600000000003,0.264236047431984,0.9,0.73
2005-12-02,1447,1048000,6210590,5.99,6.0,5.89,5.89,-0.07,157,2005,11.55,0.48,57.1,336.319,0.26249883997365325,0.9,0.73
2005-12-05,1447,937587,5555028,5.95,5.96,5.89,5.95,0.06,166,2005,11.67,0.48,57.1,339.745,0.26517285192584666,0.9,0.73
2005-12-06,1447,2317429,13796048,5.95,6.03,5.87,6.0,0.05,365,2005,11.76,0.48,57.1,342.6,0.2674011952193412,0.9,0.73
2005-12-07,1447,678458,4048842,6.01,6.01,5.92,5.93,-0.07,147,2005,11.63,0.48,57.1,338.603,0.26428151460844884,0.9,0.73
2005-12-08,1447,1161000,6948240,5.95,6.08,5.93,5.93,0.0,224,2005,11.63,0.48,57.1,338.603,0.26428151460844884,0.9,0.73
2005-12-09,1447,1472000,8802600,5.98,6.01,5.91,6.0,0.07,225,2005,11.76,0.48,57.1,342.6,0.2674011952193412,0.9,0.73
2005-12-12,1447,1319048,7974634,6.05,6.1,5.98,6.1,0.1,239,2005,11.96,0.49,57.1,348.31,0.2718578818063302,0.9,0.73
